fish_id,part_row_id,measure,part_value,part_scale,cpart_row_id,cpart_value,cpart_scale,var_type,scale,absolute_diff,relative_diff,exceeds_threshold
V331934,1842,PSP.L,285.8199,657.9377,1845,249.0181,661.4507,continuous,659.6941999999999,36.801800000000014,0.05578615061342061,TRUE
V331934,1842,MDF,0,657.9377,1844,8,NA,count,657.9377,8,1,TRUE
V331934,1842,MAF,0,657.9377,1844,8,NA,count,657.9377,8,1,TRUE
V331934,1842,MCV,0,657.9377,1845,18,661.4507,count,659.6941999999999,18,1,TRUE
V331934,1842,MPSP,2,657.9377,1844,0,NA,count,657.9377,2,1,TRUE
V331934,1843,MDF,0,657.4382,1844,8,NA,count,657.4382,8,1,TRUE
V331934,1843,MAF,0,657.4382,1844,8,NA,count,657.4382,8,1,TRUE
V331934,1843,MCV,0,657.4382,1845,18,661.4507,count,659.44445,18,1,TRUE
V331934,1843,MPT,0,657.4382,1845,5,661.4507,count,659.44445,5,1,TRUE
V331934,1843,MPSP,0,657.4382,1845,2,661.4507,count,659.44445,2,1,TRUE
V331934,1846,MDF,0,NA,1844,8,NA,count,NA,8,1,TRUE
V331934,1846,MAF,0,NA,1844,8,NA,count,NA,8,1,TRUE
V331934,1846,MCV,0,NA,1845,18,661.4507,count,661.4507,18,1,TRUE
V331934,1846,MPSP,0,NA,1845,2,661.4507,count,661.4507,2,1,TRUE
V331934,1847,MDF,0,666.8433,1844,8,NA,count,666.8433,8,1,TRUE
V331934,1847,MAF,0,666.8433,1844,8,NA,count,666.8433,8,1,TRUE
V331934,1847,MCV,0,666.8433,1845,18,661.4507,count,664.1469999999999,18,1,TRUE
V331934,1847,MAV,15,666.8433,1844,0,NA,count,666.8433,15,1,TRUE
V331934,1847,MAV,15,666.8433,1845,0,661.4507,count,664.1469999999999,15,1,TRUE
V331934,1847,MPT,4,666.8433,1844,0,NA,count,666.8433,4,1,TRUE
V331934,1847,MPT,4,666.8433,1845,5,661.4507,count,664.1469999999999,1,1,TRUE
V331934,1847,MPSP,2,666.8433,1844,0,NA,count,666.8433,2,1,TRUE
V331977,1890,MDS1NA,1,648.5623,1889,0,640.3788,binary,644.47055,1,1,TRUE
V331977,1890,MDS2NA,1,648.5623,1889,0,640.3788,binary,644.47055,1,1,TRUE
V331977,1890,MPSP,0,648.5623,1889,2,640.3788,count,644.47055,2,1,TRUE
V331989,1903,MDS3,0,642.1472,1902,1,640.0625,binary,641.1048499999999,1,1,TRUE
V331989,1903,MDS2NA,1,642.1472,1902,0,640.0625,binary,641.1048499999999,1,1,TRUE
V331989,1903,MDS3NA,1,642.1472,1902,0,640.0625,binary,641.1048499999999,1,1,TRUE
V331989,1903,MDF,0,642.1472,1902,8,640.0625,count,641.1048499999999,8,1,TRUE
V331989,1903,MAF,0,642.1472,1902,6,640.0625,count,641.1048499999999,6,1,TRUE
V331989,1903,MCV,0,642.1472,1902,18,640.0625,count,641.1048499999999,18,1,TRUE
V331989,1903,MAV,0,642.1472,1902,12,640.0625,count,641.1048499999999,12,1,TRUE
V331989,1903,MPT,0,642.1472,1902,4,640.0625,count,641.1048499999999,4,1,TRUE
V332040,1952,MDS3,0,700.2607,1949,1,NA,binary,700.2607,1,1,TRUE
V332040,1952,DS3,0,700.2607,1949,79.925,NA,continuous,700.2607,79.925,0.11413606389734565,TRUE
V332040,1952,MDF,0,700.2607,1950,7,646.1114,count,673.18605,7,1,TRUE
V332040,1952,MAF,0,700.2607,1950,7,646.1114,count,673.18605,7,1,TRUE
V332040,1952,MPT,5,700.2607,1950,0,646.1114,count,673.18605,5,1,TRUE
V332040,1952,MPT,5,700.2607,1951,0,NA,count,700.2607,5,1,TRUE
V332040,1952,MPSP,2,700.2607,1949,0,NA,count,700.2607,2,1,TRUE
V332040,1952,MPSP,2,700.2607,1950,0,646.1114,count,673.18605,2,1,TRUE
V332040,1952,MPSP,2,700.2607,1951,0,NA,count,700.2607,2,1,TRUE
V332071,1982,MDS1,0,639.3661,1981,1,645.1116,binary,642.23885,1,1,TRUE
V332071,1982,MDS2,0,639.3661,1981,1,645.1116,binary,642.23885,1,1,TRUE
V332071,1982,DS1,0,639.3661,1981,104.3552,645.1116,continuous,642.23885,104.3552,0.16248658890691525,TRUE
V332071,1982,ECT,363.743,639.3661,1981,318.6926,645.1116,continuous,642.23885,45.05039999999997,0.07014586551405287,TRUE
V332073,1985,MDS3,0,657.0616,1984,1,648.368,binary,652.7148,1,1,TRUE
V332073,1985,MDS2NA,1,657.0616,1984,0,648.368,binary,652.7148,1,1,TRUE
V332073,1985,MDS3NA,1,657.0616,1984,0,648.368,binary,652.7148,1,1,TRUE
V332073,1985,ECT,357.7555,657.0616,1984,444.6684,648.368,continuous,652.7148,86.91290000000004,0.1331560123962258,TRUE
V332073,1985,CLE,405.7105,657.0616,1984,455.1505,648.368,continuous,652.7148,49.44,0.07574517997753383,TRUE
V332073,1985,MDF,0,657.0616,1984,10,648.368,count,652.7148,10,1,TRUE
V332073,1985,MAF,0,657.0616,1984,8,648.368,count,652.7148,8,1,TRUE
V332073,1985,MCV,0,657.0616,1984,16,648.368,count,652.7148,16,1,TRUE
V332073,1985,MAV,0,657.0616,1984,13,648.368,count,652.7148,13,1,TRUE
V332073,1985,MPT,0,657.0616,1984,5,648.368,count,652.7148,5,1,TRUE
V332082,1995,MDS1NA,1,648.4443,1993,0,NA,binary,648.4443,1,1,TRUE
V332082,1995,MDS1NA,1,648.4443,1994,0,654,binary,651.22215,1,1,TRUE
V332082,1995,MDS2NA,1,648.4443,1993,0,NA,binary,648.4443,1,1,TRUE
V332082,1995,MDS2NA,1,648.4443,1994,0,654,binary,651.22215,1,1,TRUE
V332082,1995,MDS3NA,1,648.4443,1993,0,NA,binary,648.4443,1,1,TRUE
V332082,1995,MDS3NA,1,648.4443,1994,0,654,binary,651.22215,1,1,TRUE
V332087,2001,MDS2,1,653.7645,2000,0,655.332,binary,654.54825,1,1,TRUE
V332087,2001,MDS3,1,653.7645,2000,0,655.332,binary,654.54825,1,1,TRUE
V332087,2001,MDS1NA,1,653.7645,2000,0,655.332,binary,654.54825,1,1,TRUE
V332087,2001,DS2,289.6135,653.7645,2000,0,655.332,continuous,654.54825,289.6135,0.4424631797579475,TRUE
V332087,2001,DS3,156.3714,653.7645,2000,0,655.332,continuous,654.54825,156.3714,0.23889972969907106,TRUE
V332087,2001,MDF,9,653.7645,2000,0,655.332,count,654.54825,9,1,TRUE
V332087,2001,MAF,9,653.7645,2000,0,655.332,count,654.54825,9,1,TRUE
V332087,2001,MCV,16,653.7645,2000,0,655.332,count,654.54825,16,1,TRUE
V332087,2001,MPSP,0,653.7645,2000,2,655.332,count,654.54825,2,1,TRUE
V332124,2042,TPG,334.5923,692.6933,2041,648.3949,698.57,continuous,695.63165,313.8026,0.45110454649382326,TRUE
V332124,2042,CLE,657.2184,692.6933,2041,571.4543,698.57,continuous,695.63165,85.76409999999998,0.12328953117644946,TRUE
V332124,2042,ECT,644.236,692.6933,2041,578.3425,698.57,continuous,695.63165,65.89350000000002,0.09472470092469198,TRUE
V332124,2042,PMX,270.1703,692.6933,2041,223.0336,698.57,continuous,695.63165,47.13669999999999,0.06776100541141276,TRUE
V332244,2168,MDF,9,712.2837,2167,11,702.1026,count,707.1931500000001,2,1,TRUE
V332244,2168,MAF,7,712.2837,2167,8,702.1026,count,707.1931500000001,1,1,TRUE
V332244,2168,MCV,16,712.2837,2167,0,702.1026,count,707.1931500000001,16,1,TRUE
V332244,2168,MAV,9,712.2837,2167,0,702.1026,count,707.1931500000001,9,1,TRUE
V332273,2197,MDS3,0,723.6221,2196,1,702.756,binary,713.18905,1,1,TRUE
V332273,2197,DS3,0,723.6221,2196,91.2414,702.756,continuous,713.18905,91.2414,0.1279343814939391,TRUE
V332273,2197,MCV,17,723.6221,2196,0,702.756,count,713.18905,17,1,TRUE
V332273,2197,MAV,10,723.6221,2196,0,702.756,count,713.18905,10,1,TRUE
V332390,2269,TPG,477.9425,714.5103,2268,689.8956,723.8957,continuous,719.203,211.95309999999995,0.2947055282027466,TRUE
V332390,2269,CAV,310.419,714.5103,2268,426.9698,723.8957,continuous,719.203,116.55080000000004,0.16205549754380896,TRUE
V332390,2269,ECT,520.9472,714.5103,2268,442.0905,723.8957,continuous,719.203,78.85669999999993,0.10964456488640889,TRUE
V332390,2269,PSP.L,315.6992,714.5103,2268,391.658,723.8957,continuous,719.203,75.9588,0.10561524354041904,TRUE
V332390,2269,DS1,289.6981,714.5103,2268,252.2856,723.8957,continuous,719.203,37.41250000000002,0.05201938812824755,TRUE
V332390,2269,MDF,0,714.5103,2268,7,723.8957,count,719.203,7,1,TRUE
V332390,2269,MAF,0,714.5103,2268,9,723.8957,count,719.203,9,1,TRUE
V332390,2269,MCV,0,714.5103,2268,19,723.8957,count,719.203,19,1,TRUE
V332423,2300,MDS3,1,700.6461,2299,0,714.0028,binary,707.3244500000001,1,1,TRUE
V332423,2300,MDS1NA,1,700.6461,2298,0,NA,binary,700.6461,1,1,TRUE
V332423,2300,MDS1NA,1,700.6461,2299,0,714.0028,binary,707.3244500000001,1,1,TRUE
V332423,2300,MDS2NA,1,700.6461,2298,0,NA,binary,700.6461,1,1,TRUE
V332423,2300,MDS2NA,1,700.6461,2299,0,714.0028,binary,707.3244500000001,1,1,TRUE
V332423,2300,DS3,82.5409,700.6461,2299,0,714.0028,continuous,707.3244500000001,82.5409,0.11669453812886008,TRUE
V332423,2300,MDF,9,700.6461,2298,0,NA,count,700.6461,9,1,TRUE
V332423,2300,MDF,9,700.6461,2299,0,714.0028,count,707.3244500000001,9,1,TRUE
V332423,2300,MAF,9,700.6461,2298,0,NA,count,700.6461,9,1,TRUE
V332423,2300,MAF,9,700.6461,2299,0,714.0028,count,707.3244500000001,9,1,TRUE
V332423,2300,MCV,17,700.6461,2298,0,NA,count,700.6461,17,1,TRUE
V332423,2300,MCV,17,700.6461,2299,0,714.0028,count,707.3244500000001,17,1,TRUE
V332423,2300,MAV,11,700.6461,2298,0,NA,count,700.6461,11,1,TRUE
V332423,2300,MAV,11,700.6461,2299,0,714.0028,count,707.3244500000001,11,1,TRUE
V332423,2300,MPSP,2,700.6461,2299,0,714.0028,count,707.3244500000001,2,1,TRUE
V332434,2312,MDS1,1,720.7559,2311,0,724.5412,binary,722.64855,1,1,TRUE
V332434,2312,MDS1NA,0,720.7559,2311,1,724.5412,binary,722.64855,1,1,TRUE
V332434,2312,TPG,805.4316,720.7559,2311,856.0841,724.5412,continuous,722.64855,50.65250000000003,0.07009285495694972,TRUE
V332434,2312,MAF,0,720.7559,2311,9,724.5412,count,722.64855,9,1,TRUE
V332434,2312,MAV,11,720.7559,2311,12,724.5412,count,722.64855,1,1,TRUE
V332479,2359,TPG,887.0986,720.8994,2358,611.1105,720.9438,continuous,720.9216,275.98810000000003,0.38282678726785274,TRUE
V332479,2359,ECT,720.2777,720.8994,2358,538.1004,720.9438,continuous,720.9216,182.17729999999995,0.25270057104683774,TRUE
V332479,2359,MDF,10,720.8994,2358,0,720.9438,count,720.9216,10,1,TRUE
V332479,2359,MAF,9,720.8994,2358,0,720.9438,count,720.9216,9,1,TRUE
V332479,2359,MCV,18,720.8994,2358,0,720.9438,count,720.9216,18,1,TRUE
V332516,2370,MDS2,0,716.6484,2369,1,720.8994,binary,718.7739,1,1,TRUE
V332516,2370,MDS3,0,716.6484,2369,1,720.8994,binary,718.7739,1,1,TRUE
V332516,2370,MDS1NA,1,716.6484,2369,0,720.8994,binary,718.7739,1,1,TRUE
V332516,2370,MDS2NA,1,716.6484,2369,0,720.8994,binary,718.7739,1,1,TRUE
V332516,2370,MDS3NA,1,716.6484,2369,0,720.8994,binary,718.7739,1,1,TRUE
V332516,2370,MCV,0,716.6484,2369,19,720.8994,count,718.7739,19,1,TRUE
V332516,2370,MPT,0,716.6484,2369,5,720.8994,count,718.7739,5,1,TRUE
V332554,2410,MDS1,0,698.5814,2409,1,694.2334,binary,696.4074,1,1,TRUE
V332554,2410,MDS2,0,698.5814,2409,1,694.2334,binary,696.4074,1,1,TRUE
V332554,2410,MDS3,0,698.5814,2409,1,694.2334,binary,696.4074,1,1,TRUE
V332554,2410,DS2,0,698.5814,2409,378.3385,694.2334,continuous,696.4074,378.3385,0.5432717975139264,TRUE
V332554,2410,DS1,0,698.5814,2409,260.2153,694.2334,continuous,696.4074,260.2153,0.37365384112805233,TRUE
V332554,2410,DS3,0,698.5814,2409,141.3648,694.2334,continuous,696.4074,141.3648,0.2029915247885074,TRUE
V332554,2410,MPT,0,698.5814,2409,5,694.2334,count,696.4074,5,1,TRUE
V332554,2410,MPSP,0,698.5814,2409,2,694.2334,count,696.4074,2,1,TRUE
V332580,2437,MDS1,1,725.6342,2436,0,727.1864,binary,726.4103,1,1,TRUE
V332580,2437,DS1,222.7285,725.6342,2436,0,727.1864,continuous,726.4103,222.7285,0.3066152834011302,TRUE
V332580,2437,ECT,644.686,725.6342,2436,844.6064,727.1864,continuous,726.4103,199.92039999999997,0.2752169125355188,TRUE
V332580,2437,PSP.L,707.3132,725.6342,2436,538.9174,727.1864,continuous,726.4103,168.3958,0.23181912481141856,TRUE
V332580,2437,CLE,662.4568,725.6342,2436,810.9057,727.1864,continuous,726.4103,148.44889999999998,0.20435957474721927,TRUE
V332580,2437,MCV,0,725.6342,2436,18,727.1864,count,726.4103,18,1,TRUE
V332580,2437,MAV,0,725.6342,2436,11,727.1864,count,726.4103,11,1,TRUE
V332633,2476,MDS2,1,703.3776,2475,0,691.8092,binary,697.5934,1,1,TRUE
V332633,2476,MDS2NA,0,703.3776,2475,1,691.8092,binary,697.5934,1,1,TRUE
V332633,2476,MDF,7,703.3776,2475,0,691.8092,count,697.5934,7,1,TRUE
V332633,2476,MAF,7,703.3776,2475,0,691.8092,count,697.5934,7,1,TRUE
V332633,2476,MCV,20,703.3776,2475,0,691.8092,count,697.5934,20,1,TRUE
V332645,2488,MDS1,0,685.0547,2487,1,696.5235,binary,690.7891,1,1,TRUE
V332645,2488,MDS3,1,685.0547,2487,0,696.5235,binary,690.7891,1,1,TRUE
V332645,2488,DS3,126.1428,685.0547,2487,0,696.5235,continuous,690.7891,126.1428,0.1826068187815934,TRUE
V332645,2488,DS1,0,685.0547,2487,55.8032,696.5235,continuous,690.7891,55.8032,0.08078181893721254,TRUE
V332645,2488,MAV,0,685.0547,2487,14,696.5235,count,690.7891,14,1,TRUE
V332774,2600,MDS3,1,764.9967,2599,0,780.1128,binary,772.55475,1,1,TRUE
V332774,2600,DS3,105.5462,764.9967,2599,0,780.1128,continuous,772.55475,105.5462,0.1366197023576646,TRUE
V332774,2600,MCV,0,764.9967,2598,16,NA,count,764.9967,16,1,TRUE
V332837,2671,ECT,483.6238,770.6621,2670,415.8654,768.2109,continuous,769.4365,67.7584,0.08806236771975334,TRUE
V332837,2671,CLE,543.3415,770.6621,2670,491.1395,768.2109,continuous,769.4365,52.202,0.0678444550005101,TRUE
V332843,2680,MDS3,0,637.3853,2678,1,648.0278,binary,642.70655,1,1,TRUE
V332843,2680,CLE,485.4163,637.3853,2678,412.5736,648.0278,continuous,642.70655,72.84269999999998,0.11333741658615426,TRUE
V332843,2680,DS3,0,637.3853,2678,53.4135,648.0278,continuous,642.70655,53.4135,0.0831071349747408,TRUE
V332843,2679,DS3,104.9571,NA,2678,53.4135,648.0278,continuous,648.0278,51.5436,0.07953918026356277,TRUE
V332843,2679,SL,3230.8384,NA,2678,3195.0394,648.0278,continuous,648.0278,35.79899999999998,0.05524300037745291,TRUE
V332843,2679,MAF,0,NA,2678,7,648.0278,count,648.0278,7,1,TRUE
V332843,2679,MCV,15,NA,2678,0,648.0278,count,648.0278,15,1,TRUE
V332843,2679,MAV,13,NA,2678,12,648.0278,count,648.0278,1,1,TRUE
V332843,2680,MAF,0,637.3853,2678,7,648.0278,count,642.70655,7,1,TRUE
V332843,2680,MAV,0,637.3853,2678,12,648.0278,count,642.70655,12,1,TRUE
V332843,2680,MPT,0,637.3853,2678,4,648.0278,count,642.70655,4,1,TRUE
V332844,2682,MDS3,1,746.7289,2681,0,745.8002,binary,746.26455,1,1,TRUE
V332844,2682,DS3,112.0089,746.7289,2681,0,745.8002,continuous,746.26455,112.0089,0.15009275196041405,TRUE
V332844,2682,MDF,7,746.7289,2681,0,745.8002,count,746.26455,7,1,TRUE
V332844,2682,MAF,7,746.7289,2681,0,745.8002,count,746.26455,7,1,TRUE
V332844,2682,MCV,17,746.7289,2681,0,745.8002,count,746.26455,17,1,TRUE
V332844,2682,MAV,12,746.7289,2681,0,745.8002,count,746.26455,12,1,TRUE
V332844,2682,MPT,7,746.7289,2681,0,745.8002,count,746.26455,7,1,TRUE
V332857,2699,MDS2,0,771.0525,2696,1,NA,binary,771.0525,1,1,TRUE
V332857,2699,MDS3,0,771.0525,2696,1,NA,binary,771.0525,1,1,TRUE
V332857,2699,DS2,0,771.0525,2696,208.5809,NA,continuous,771.0525,208.5809,0.2705145239785877,TRUE
V332857,2699,DS3,0,771.0525,2696,79.2023,NA,continuous,771.0525,79.2023,0.10271972401360477,TRUE
V332857,2699,TPG,213.3378,771.0525,2696,270.749,NA,continuous,771.0525,57.411200000000036,0.07445822431027724,TRUE
V332857,2699,MCV,18,771.0525,2696,0,NA,count,771.0525,18,1,TRUE
V332857,2699,MCV,18,771.0525,2697,0,774.5812,count,772.8168499999999,18,1,TRUE
V332857,2699,MCV,18,771.0525,2698,0,NA,count,771.0525,18,1,TRUE
V332857,2699,MPT,0,771.0525,2698,7,NA,count,771.0525,7,1,TRUE
V332903,2739,DS3,114.826,768.1465,2738,191.7081,752.6805,continuous,760.4135,76.88210000000001,0.10110564843996064,TRUE
V332903,2739,MDF,9,768.1465,2738,8,752.6805,count,760.4135,1,1,TRUE
V332903,2739,MAF,0,768.1465,2738,8,752.6805,count,760.4135,8,1,TRUE
V332903,2739,MCV,0,768.1465,2738,20,752.6805,count,760.4135,20,1,TRUE
V332926,2759,CAV,445.3758,745.4562,2758,405.7624,736.3912,continuous,740.9237,39.61340000000001,0.05346488444086754,TRUE
V332974,2804,PMX,244.2294,664.1084,2803,131.727,672.1674,continuous,668.1379,112.5024,0.16838200616968443,TRUE
V332974,2804,DS1,409.3702,664.1084,2803,312.8786,672.1674,continuous,668.1379,96.4916,0.14441868961482354,TRUE
V332974,2804,TPG,862.6842,664.1084,2803,776.7278,672.1674,continuous,668.1379,85.95640000000003,0.12865068723088458,TRUE
V332974,2804,LPT,136.5284,664.1084,2803,203.2265,672.1674,continuous,668.1379,66.69809999999998,0.09982684712242786,TRUE
V332974,2804,PSP.R,585.9693,664.1084,2803,532.6922,672.1674,continuous,668.1379,53.27710000000002,0.0797396764949272,TRUE
V332974,2804,MAV,0,664.1084,2803,13,672.1674,count,668.1379,13,1,TRUE
V333028,2845,MDS1,1,679.0228,2844,0,693.4155,binary,686.2191499999999,1,1,TRUE
V333028,2845,MDS2,1,679.0228,2844,0,693.4155,binary,686.2191499999999,1,1,TRUE
V333028,2845,MDS3,1,679.0228,2844,0,693.4155,binary,686.2191499999999,1,1,TRUE
V333028,2845,DS2,504.9673,679.0228,2844,0,693.4155,continuous,686.2191499999999,504.9673,0.7358688547237425,TRUE
V333028,2845,DS1,435.4124,679.0228,2844,0,693.4155,continuous,686.2191499999999,435.4124,0.634509252619954,TRUE
V333028,2845,DS3,213.9533,679.0228,2844,0,693.4155,continuous,686.2191499999999,213.9533,0.3117856737166254,TRUE
V333028,2845,MDF,7,679.0228,2844,0,693.4155,count,686.2191499999999,7,1,TRUE
V333028,2845,MPSP,2,679.0228,2844,0,693.4155,count,686.2191499999999,2,1,TRUE
V333030,2849,MDS3,1,708.0254,2847,0,NA,binary,708.0254,1,1,TRUE
V333030,2849,MDS3,1,708.0254,2848,0,702.8072,binary,705.4163,1,1,TRUE
V333030,2849,DS3,117.6138,708.0254,2848,0,702.8072,continuous,705.4163,117.6138,0.16672963185001538,TRUE
V333030,2849,DS3,117.6138,708.0254,2847,0,NA,continuous,708.0254,117.6138,0.1661152269395985,TRUE
V333053,2872,MDS3,0,708.5535,2871,1,699.5213,binary,704.0373999999999,1,1,TRUE
V333053,2872,MDS3NA,1,708.5535,2871,0,699.5213,binary,704.0373999999999,1,1,TRUE
V333053,2872,MCV,16,708.5535,2871,0,699.5213,count,704.0373999999999,16,1,TRUE
V333065,2883,CLE,351.141,727.9128,2882,500.3998,708.5563,continuous,718.2345499999999,149.2588,0.20781345035545842,TRUE
V333074,2892,MDS2NA,0,724.7979,2891,1,713.5741,binary,719.186,1,1,TRUE
V333074,2892,LPT,160.798,724.7979,2891,106.9205,713.5741,continuous,719.186,53.8775,0.07491455617879102,TRUE
V333074,2892,DS3,69.3397,724.7979,2891,113.2254,713.5741,continuous,719.186,43.8857,0.061021349136384746,TRUE
V333074,2892,MCV,0,724.7979,2891,19,713.5741,count,719.186,19,1,TRUE
V333074,2892,MAV,13,724.7979,2891,0,713.5741,count,719.186,13,1,TRUE
V333102,2916,MDS2NA,1,704.2592,2915,0,718.7113,binary,711.48525,1,1,TRUE
V333102,2916,CAV,541.2435,704.2592,2915,650.0081,718.7113,continuous,711.48525,108.76459999999997,0.15286978893799974,TRUE
V333102,2916,MDF,9,704.2592,2915,0,718.7113,count,711.48525,9,1,TRUE
V333102,2916,MAF,8,704.2592,2915,10,718.7113,count,711.48525,2,1,TRUE
V333102,2916,MCV,17,704.2592,2915,0,718.7113,count,711.48525,17,1,TRUE
V333176,2978,TPG,271.6616,711.6832,2977,208.0625,708.8956,continuous,710.2894,63.59910000000002,0.08953970029680863,TRUE
V333199,2997,MDS3,1,713.8992,2996,0,714.8629,binary,714.38105,1,1,TRUE
V333199,2997,DS3,100.8464,713.8992,2996,0,714.8629,continuous,714.38105,100.8464,0.14116611855815606,TRUE
V333199,2997,MDF,9,713.8992,2995,10,NA,count,713.8992,1,1,TRUE
V333199,2997,MDF,9,713.8992,2996,0,714.8629,count,714.38105,9,1,TRUE
V333199,2997,MAF,10,713.8992,2995,0,NA,count,713.8992,10,1,TRUE
V333199,2997,MAF,10,713.8992,2996,0,714.8629,count,714.38105,10,1,TRUE
V333410,3048,MDF,8,746.3618,3047,9,739.0589,count,742.7103500000001,1,1,TRUE
V333410,3048,MCV,16,746.3618,3047,0,739.0589,count,742.7103500000001,16,1,TRUE
V333410,3048,MAV,12,746.3618,3047,0,739.0589,count,742.7103500000001,12,1,TRUE
V333460,3087,LPT,170.1558,751.0133,3088,125.3196,755.6487,continuous,753.3309999999999,44.836200000000005,0.059517263991525654,TRUE
V333460,3087,MAF,10,751.0133,3088,9,755.6487,count,753.3309999999999,1,1,TRUE
V333460,3087,MPT,4,751.0133,3088,5,755.6487,count,753.3309999999999,1,1,TRUE
V334376,3366,MDS2,1,760.6313,3365,0,739.5134,binary,750.07235,1,1,TRUE
V334376,3366,DS2,354.7393,760.6313,3365,0,739.5134,continuous,750.07235,354.7393,0.4729401103773523,TRUE
