"fish_id","C_MDS1","P_MDS1","NA_MDS1","C_MDS2","P_MDS2","NA_MDS2","C_MDS3","P_MDS3","NA_MDS3","C_MPSP","P_MPSP","NA_MPSP","C_MDS1NA","P_MDS1NA","NA_MDS1NA","C_MDS2NA","P_MDS2NA","NA_MDS2NA","C_MDS3NA","P_MDS3NA","NA_MDS3NA","C_MPSPNA","P_MPSPNA","NA_MPSPNA","C_MDF","P_MDF","NA_MDF","C_MAF","P_MAF","NA_MAF","C_MCV","P_MCV","NA_MCV","C_MAV","P_MAV","NA_MAV","C_MPT","P_MPT","NA_MPT","C_SL","P_SL","NA_SL","C_CAV","P_CAV","NA_CAV","C_DS1","P_DS1","NA_DS1","C_DS2","P_DS2","NA_DS2","C_DS3","P_DS3","NA_DS3","C_LPT","P_LPT","NA_LPT","C_PSP.L","P_PSP.L","NA_PSP.L","C_PSP.R","P_PSP.R","NA_PSP.R","C_TPG","P_TPG","NA_TPG","C_ECT","P_ECT","NA_ECT","C_CLE","P_CLE","NA_CLE","C_PMX","P_PMX","NA_PMX","C_Scale_10mm","P_Scale_10mm","NA_Scale_10mm","C_row_count","P_row_count","NA_row_count","flag_SL","flag_CAV","flag_DS1","flag_DS2","flag_DS3","flag_LPT","flag_PSP.L","flag_PSP.R","flag_TPG","flag_ECT","flag_CLE","flag_PMX","total_flags","flagged_measurements"
"V331746_L1473_1",NA,1,NA,NA,1,NA,NA,1,NA,NA,2,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,8,NA,NA,8,NA,NA,17,NA,NA,12,NA,NA,0,NA,NA,4396.0018,NA,NA,NA,NA,NA,173.2974,NA,NA,304,NA,NA,173.2974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,569.4329,NA,NA,629.2032,NA,NA,429.7389,NA,NA,207.5207,NA,NA,705.4594,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331747_L1474_1",NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,629.8798,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,684.1053,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331748_L1475_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,8,NA,NA,8,NA,NA,16,NA,NA,0,NA,NA,5,NA,NA,4181.1329,NA,NA,510.2521,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,165.7468,NA,NA,0,NA,NA,0,NA,NA,230.8246,NA,NA,501.6772,NA,NA,554.4439,NA,NA,195.059,NA,NA,696.563,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331749_L1476_1",NA,0,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,8,NA,NA,0,NA,NA,16,NA,NA,0,NA,NA,5,NA,NA,NA,NA,NA,555.2663,NA,NA,0,NA,NA,244.0348,NA,NA,159.7905,NA,NA,154.8709,NA,NA,0,NA,NA,0,NA,NA,207.0869,NA,NA,565.3548,NA,NA,456.2466,NA,NA,242.685,NA,NA,682.2148,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331750_L1477_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,463.3468,NA,NA,0,NA,NA,0,NA,NA,115.1694,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,479.4163,NA,NA,417.5739,NA,NA,NA,NA,NA,697.9398,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331751_L1478_1",NA,0,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,4251.1269,NA,NA,NA,NA,NA,0,NA,NA,280.3712,NA,NA,165.7468,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331752_L1479_1",0,0,NA,0,1,NA,0,1,NA,0,2,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,9,NA,0,8,NA,0,17,NA,0,11,NA,0,5,NA,NA,NA,NA,545.6186,NA,NA,0,0,NA,0,265.9361,NA,0,123.6932,NA,NA,144.1249,NA,0,369.9257,NA,0,347.301,NA,NA,593.4619,NA,NA,502.3545,NA,NA,NA,NA,NA,NA,NA,680.4234,695.9095,NA,1,1,NA,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5,"DS1, DS2, DS3, PSP.L, PSP.R"
"V331753_L1480_1",NA,0,NA,NA,1,NA,NA,1,NA,NA,2,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,6,NA,NA,2268.0714,NA,NA,298.8159,NA,NA,0,NA,NA,158.8584,NA,NA,94.7259,NA,NA,90.4489,NA,NA,289.5272,NA,NA,NA,NA,NA,387.2906,NA,NA,284.4943,NA,NA,327.6049,NA,NA,60.075,NA,NA,555.3972,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331754_L1481_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,2,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,7,NA,NA,6,NA,NA,0,NA,NA,12,NA,NA,5,NA,NA,NA,NA,NA,531.1972,NA,NA,0,NA,NA,0,NA,NA,98.9545,NA,NA,173.1589,NA,NA,277.4167,NA,NA,274.6343,NA,NA,658.3859,NA,NA,530.5544,NA,NA,382.8733,NA,NA,NA,NA,NA,696.563,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331755_L1482_1",NA,0,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,16,NA,NA,13,NA,NA,6,NA,NA,4617.1177,NA,NA,574.4641,NA,NA,0,NA,NA,267.3724,NA,NA,120.9297,NA,NA,100.3195,NA,NA,0,NA,NA,0,NA,NA,213.8411,NA,NA,724.011,NA,NA,612.4573,NA,NA,193.0389,NA,NA,684.2339,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331756_L1483_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,7,NA,NA,0,NA,NA,17,NA,NA,12,NA,NA,0,NA,NA,NA,NA,NA,505.4189,NA,NA,0,NA,NA,0,NA,NA,136.0588,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,577.8443,NA,NA,721.1103,NA,NA,NA,NA,NA,NA,NA,NA,698.169,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331757_L1484_1",NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,527.0531,NA,NA,384.246,NA,NA,187.8776,NA,NA,684.697,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331758_L1485_1",NA,0,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,4,NA,NA,4110.4199,NA,NA,524.4511,NA,NA,0,NA,NA,208.9593,NA,NA,NA,NA,NA,184.1738,NA,NA,0,NA,NA,0,NA,NA,660.2424,NA,NA,616.2078,NA,NA,500.6396,NA,NA,130.2306,NA,NA,701.6438,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331759_L1486_1",NA,1,NA,NA,1,NA,NA,1,NA,NA,2,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,8,NA,NA,9,NA,NA,18,NA,NA,11,NA,NA,5,NA,NA,2661.4329,NA,NA,360.0949,NA,NA,87.2067,NA,NA,232.6908,NA,NA,123.4706,NA,NA,58.3095,NA,NA,266.6083,NA,NA,224.2231,NA,NA,368.657,NA,NA,330.6781,NA,NA,246.6577,NA,NA,141.8732,NA,NA,685.6296,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331760_L1487_1",NA,0,NA,NA,0,NA,NA,0,NA,NA,2,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,386.6588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.2414,NA,NA,NA,NA,NA,442.0192,NA,NA,402,NA,NA,377.1538,NA,NA,NA,NA,NA,682.6632,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331761_L1488_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,9,NA,NA,8,NA,NA,17,NA,NA,0,NA,NA,6,NA,NA,4299.0901,NA,NA,511.7672,NA,NA,0,NA,NA,0,NA,NA,106.2826,NA,NA,96.1665,NA,NA,0,NA,NA,0,NA,NA,437.831,NA,NA,678.3745,NA,NA,NA,NA,NA,184.9108,NA,NA,686.1953,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331762_L1489_1",NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,9,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,3012.7962,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,112.45,NA,NA,0,NA,NA,0,NA,NA,180.8978,NA,NA,362.7148,NA,NA,337.6166,NA,NA,137.9021,NA,NA,690.163,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331763_L1490_1",NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,9,NA,NA,8,NA,NA,17,NA,NA,0,NA,NA,4,NA,NA,4890.8282,NA,NA,613.024,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,108.0417,NA,NA,0,NA,NA,0,NA,NA,157.0637,NA,NA,607.5953,NA,NA,408.7689,NA,NA,146.4923,NA,NA,687.3602,NA,NA,3,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331764_L1491_1",NA,0,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,9,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,372.9426,NA,NA,NA,NA,NA,NA,NA,NA,115.447,NA,NA,109.1788,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.4981,NA,NA,699.3311,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331765_L1492_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,2,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,9,NA,NA,7,NA,NA,14,NA,NA,9,NA,NA,5,NA,NA,3853.6466,NA,NA,466.6798,NA,NA,0,NA,NA,0,NA,NA,126.3012,NA,NA,157.6325,NA,NA,291.4515,NA,NA,NA,NA,NA,682.3606,NA,NA,593.5385,NA,NA,534.161,NA,NA,153.1013,NA,NA,668.1437,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331766_L1493_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,2,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,15,NA,NA,11,NA,NA,5,NA,NA,3965.0675,NA,NA,487.0821,NA,NA,0,NA,NA,0,NA,NA,126.3012,NA,NA,124.0645,NA,NA,392.3264,NA,NA,NA,NA,NA,653.6666,NA,NA,577.0269,NA,NA,399.3995,NA,NA,187.8297,NA,NA,720.3999,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331767_L1494_1",0,NA,NA,0,NA,NA,1,NA,NA,2,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,8,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,5,NA,NA,NA,NA,NA,476.2339,NA,NA,0,NA,NA,0,NA,NA,115.9655,NA,NA,160.1125,NA,NA,312.3396,NA,NA,NA,NA,NA,618.2847,NA,NA,NA,NA,NA,417.1714,NA,NA,NA,NA,NA,709.6703,NA,NA,1,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331768_L1495_1",NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,543.3646,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,138.6831,NA,NA,531.0085,NA,NA,NA,NA,NA,NA,NA,NA,732.0984,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331769_L1496_1",NA,0,NA,NA,1,NA,NA,1,NA,NA,2,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,3239.9339,NA,NA,NA,NA,NA,0,NA,NA,116.4302,NA,NA,113.7717,NA,NA,NA,NA,NA,296.0608,NA,NA,NA,NA,NA,497.4535,NA,NA,344.488,NA,NA,372.2633,NA,NA,78.8923,NA,NA,725.2089,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331770_L1497_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,17,NA,NA,0,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,105,NA,NA,0,NA,NA,0,NA,NA,201.0895,NA,NA,559.6508,NA,NA,NA,NA,NA,NA,NA,NA,648.0069,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331771_L1498_1",0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,610.1771,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,583.9221,NA,NA,468.4709,NA,NA,114.6298,NA,NA,736.7673,NA,NA,1,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331772_L1499_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,10,NA,NA,7,NA,NA,0,NA,NA,0,NA,NA,5,NA,NA,4665.8676,NA,NA,549.167,NA,NA,0,NA,NA,0,NA,NA,136.7041,NA,NA,98.0612,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,540.0148,NA,NA,520.3845,NA,NA,194.0309,NA,NA,724.2762,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331773_L1500_1",0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,10,NA,NA,8,NA,NA,15,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,569.7648,NA,NA,0,NA,NA,NA,NA,NA,84.4808,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,718.2479,NA,NA,1,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331774_L1501_1",NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,10,NA,NA,0,NA,NA,0,NA,NA,13,NA,NA,4,NA,NA,NA,NA,NA,538.9068,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,153,NA,NA,0,NA,NA,0,NA,NA,157.8924,NA,NA,655.6562,NA,NA,NA,NA,NA,168.1339,NA,NA,712.6184,NA,NA,3,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331775_L1502_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,2,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310.2322,NA,NA,NA,NA,NA,350.782,NA,NA,296.8164,NA,NA,223.6068,NA,NA,NA,NA,NA,746.0965,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331776_L1503_1",NA,1,NA,NA,1,NA,NA,1,NA,NA,2,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,9,NA,NA,0,NA,NA,17,NA,NA,11,NA,NA,6,NA,NA,NA,NA,NA,304.1311,NA,NA,132.6122,NA,NA,168.2409,NA,NA,112.45,NA,NA,119.4362,NA,NA,0,NA,NA,304.9541,NA,NA,376.7718,NA,NA,353.3511,NA,NA,235.5525,NA,NA,NA,NA,NA,712.8268,NA,NA,2,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331777_L1504_1",NA,0,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,9,NA,NA,7,NA,NA,17,NA,NA,12,NA,NA,6,NA,NA,NA,NA,NA,650.5786,NA,NA,0,NA,NA,253.393,NA,NA,109.8362,NA,NA,184.3909,NA,NA,0,NA,NA,0,NA,NA,160.1,NA,NA,611.1105,NA,NA,362.0829,NA,NA,NA,NA,NA,703.4543,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331778_L1505_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,9,NA,NA,9,NA,NA,15,NA,NA,12,NA,NA,4,NA,NA,NA,NA,NA,436.3323,NA,NA,0,NA,NA,0,NA,NA,125.5388,NA,NA,78.7909,NA,NA,0,NA,NA,0,NA,NA,124.964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,713.8964,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331779_L1506_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,9,NA,NA,8,NA,NA,17,NA,NA,11,NA,NA,5,NA,NA,3656.1532,NA,NA,462.1746,NA,NA,0,NA,NA,0,NA,NA,152.3155,NA,NA,154.5574,NA,NA,0,NA,NA,0,NA,NA,436.1651,NA,NA,430.8132,NA,NA,486.0453,NA,NA,209.8762,NA,NA,716.1899,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331780_L1507_1",NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,792.2102,NA,NA,593.9848,NA,NA,NA,NA,NA,NA,NA,NA,715.4167,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331781_L1508_1",NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,10,NA,NA,8,NA,NA,18,NA,NA,0,NA,NA,5,NA,NA,4719.0185,NA,NA,612.849,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,93.6376,NA,NA,0,NA,NA,0,NA,NA,599.106,NA,NA,NA,NA,NA,543.2053,NA,NA,200.9975,NA,NA,711.6404,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331782_L1509_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,2,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,17,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,474.0293,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,316.9858,NA,NA,NA,NA,NA,532.0601,NA,NA,408.5682,NA,NA,398.9185,NA,NA,NA,NA,NA,717.6071,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331783_L1510_1",NA,0,NA,NA,1,NA,NA,1,NA,NA,2,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,11,NA,NA,6,NA,NA,NA,NA,NA,672.6275,NA,NA,0,NA,NA,150.7846,NA,NA,133.6862,NA,NA,172.1859,NA,NA,317.6161,NA,NA,334.1856,NA,NA,722.8388,NA,NA,773.5839,NA,NA,627.0949,NA,NA,196.652,NA,NA,719.4776,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331784_L1511_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,2,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,17,NA,NA,0,NA,NA,6,NA,NA,4599.2086,NA,NA,587.9121,NA,NA,0,NA,NA,0,NA,NA,133.1465,NA,NA,176.0454,NA,NA,349.8342,NA,NA,NA,NA,NA,748.2673,NA,NA,648.3086,NA,NA,639.0618,NA,NA,161.2452,NA,NA,711.5279,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331785_L1512_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,2,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,8,NA,NA,9,NA,NA,18,NA,NA,11,NA,NA,5,NA,NA,4514.2849,NA,NA,568.3561,NA,NA,0,NA,NA,0,NA,NA,113.2784,NA,NA,185.0838,NA,NA,0,NA,NA,376.3403,NA,NA,632.0127,NA,NA,549.1812,NA,NA,632.8728,NA,NA,189.1877,NA,NA,708.1017,NA,NA,2,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331786_L1513_1",NA,0,NA,NA,0,NA,NA,0,NA,NA,2,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,10,NA,NA,9,NA,NA,17,NA,NA,13,NA,NA,5,NA,NA,4441.0629,NA,NA,557.9762,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,130.2306,NA,NA,235.491,NA,NA,318.4965,NA,NA,648.9499,NA,NA,521.8582,NA,NA,482.1618,NA,NA,181.4166,NA,NA,730.0341,NA,NA,2,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
"V331787_L1514_1",NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,18,NA,NA,11,NA,NA,5,NA,NA,3229.0928,NA,NA,413.086,NA,NA,0,NA,NA,0,NA,NA,103.5761,NA,NA,138.0326,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,412.0825,NA,NA,267.8582,NA,NA,84.0536,NA,NA,714.4032,NA,NA,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,""
