"","fish_id","n","ID","part_type","bin","merged","SL","CAV","MDS1","DS1","MDS1NA","MDS2","DS2","MDS2NA","MDS3","DS3","MDS3NA","MDF","MAF","MCV","MAV","MPT","LPT","MPSP","PSP.L","PSP.R","MPSPNA","TPG","ECT","CLE","PMX","Scale_10mm"
"2133","V333547",3145,"V333547_L3389_1_P.jpg","merged","L3389",TRUE,3935.937,NA,0,0,0,0,0,0,1,108.074,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,652.4416
"2134","V333548",3146,"V333548_L3390_1_P.jpg","merged","L3390",TRUE,NA,609.9627,0,0,0,0,0,0,1,79.3977,0,9,0,17,0,5,121.6553,0,NA,NA,0,141.7604,554.0541,514.1984,NA,684.1871
"2135","V333549",3147,"V333549_L3391_1_P.jpg","merged","L3391",TRUE,NA,380.3326,0,0,0,0,0,0,1,91.4385,0,9,8,0,11,4,127.1377,0,NA,NA,0,183,506.6093,364.1881,192.2108,652.5534
"2136","V333550",3148,"V333550_L3392_1_P.jpg","merged","L3392",TRUE,NA,NA,0,0,0,0,0,0,1,101.9215,0,0,0,0,0,5,56.1427,0,NA,NA,0,156.7801,NA,449.0212,222,662.607
"2137","V333552",3149,"V333552_L3394_1_P.jpg","merged","L3394",TRUE,2497.5086,NA,0,0,0,0,0,0,1,88.6397,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,79.4292,657.0274
"2138","V333555",3150,"V333555_L3397_1_P.jpg","merged","L3397",TRUE,3585.0113,418.4574,0,0,0,0,0,0,1,115.4513,0,11,8,17,14,5,129.5222,0,NA,NA,0,NA,558.129,480.0937,124.7798,675.24
"2139","V333559",3151,"V333559_L3401_1_P.jpg","merged","L3401",TRUE,NA,495.595,0,0,0,0,0,0,1,114.826,0,10,8,16,0,NA,104.7855,0,NA,NA,0,NA,NA,NA,NA,696.5235
"2140","V333564",3152,"V333564_L3407_1_P.jpg","merged","L3407",TRUE,3913.3847,440.3757,0,0,0,0,0,0,1,90.4489,0,7,6,18,0,5,85.9069,0,NA,NA,0,NA,333.2567,349.4968,156.5184,688.2826
"2141","V333566",3153,"V333566_L3409_1_P.jpg","merged","L3409",TRUE,3993.2142,478.3852,0,0,0,0,0,0,0,0,0,0,0,17,0,4,126.6491,0,NA,NA,0,NA,NA,NA,NA,696.1034
"2142","V333569",3154,"V333569_L3412_1_P.jpg","merged","L3412",TRUE,NA,NA,0,0,0,0,0,0,0,0,0,8,7,17,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,612.0058
"2143","V333570",3155,"V333570_L3414_1_P.jpg","merged","L3414",TRUE,2374.4852,286.1663,0,0,0,0,0,0,1,53.6656,0,7,5,17,13,4,51.923,0,NA,NA,0,106.0189,348.2643,344.6157,82.3893,608.0132
"2144","V333571",3156,"V333571_L3415_1_P.jpg","merged","L3415",TRUE,NA,309.8392,0,0,0,0,0,0,1,74.6726,0,0,0,17,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,612.5651
"2145","V333579",3157,"V333579_L3423_1_P.jpg","merged","L3423",TRUE,4623.1556,568.0435,0,0,0,0,0,0,1,86.5332,0,0,0,17,0,5,48.6621,0,NA,NA,0,NA,NA,NA,105.2236,740
"2146","V333582",3158,"V333582_L3426_1_P.jpg","merged","L3426",TRUE,3516.5301,435.5532,0,0,0,0,0,0,1,93.723,0,0,0,0,0,5,128.2498,0,NA,NA,0,NA,537.6244,536,125.5388,732
"2147","V333585",3159,"V333585_L3429_1_P.jpg","merged","L3429",TRUE,NA,NA,0,0,0,0,0,0,1,104.3072,0,8,0,15,0,3,283.5207,0,NA,NA,0,197.5854,473.827,NA,209.38,758.6514
"2148","V333591",3160,"V333591_L3435_1_P.jpg","merged","L3435",TRUE,NA,NA,0,0,0,0,0,0,1,0,0,8,8,0,0,NA,NA,0,NA,NA,0,NA,NA,572.8804,NA,704.7269
"2149","V333593",3161,"V333593_L3437_1_P.jpg","merged","L3437",TRUE,3800.6315,443.9115,0,0,0,1,94.76285,0,1,47.4131,0,7,7,17,0,4,112.2854,0,NA,NA,0,NA,456.0702,NA,220.5811,668.431
"2150","V333594",3163,"V333594_L3438_1_P.jpg","merged","L3438",TRUE,NA,NA,0,0,0,0,0,0,1,110.1635,0,0,0,0,0,4,65.2993,0,NA,NA,0,146.1232,382.7532,557.7813,NA,725.1427
"2151","V333595",3164,"V333595_L3439_1_P.jpg","merged","L3439",TRUE,NA,NA,0,0,0,0,0,0,1,73.2393,0,0,0,0,0,NA,135.5323,0,NA,NA,0,232.4758,NA,522.87,NA,753.2151
"2152","V333596",3165,"V333596_L3440_1_P.jpg","merged","L3440",TRUE,NA,426.318,0,0,0,0,0,0,1,61.8466,0,11,0,17,12,5,111,0,NA,NA,0,NA,NA,456.2466,NA,737.512
"2153","V333598",3166,"V333598_L3442_1_P.jpg","merged","L3442",TRUE,NA,NA,0,0,0,0,0,0,1,88.5889,0,7,9,16,0,NA,54.3323,0,NA,NA,0,NA,404.5553,416.2547,NA,784.4699
"2154","V333599",3167,"V333599_L3443_1_P.jpg","merged","L3443",TRUE,NA,411.167,0,0,0,0,0,0,1,94.2019,0,0,0,17,0,4,92.6121,0,NA,NA,0,129.0349,608.1423,488.8896,154.4345,753.0239
"2155","V333600",3168,"V333600_L3444_1_P.jpg","merged","L3444",TRUE,NA,547.9929,0,0,0,0,0,0,0,0,0,0,0,0,0,5,174.2642,2,309.8903,348.3906,0,660.0121,588.4216,NA,161.0466,739.9135
"2156","V333601",3170,"V333601_L3445_1_P.jpg","merged","L3445",TRUE,NA,NA,0,0,0,1,431.7708,0,1,177.2287,0,0,0,0,0,NA,NA,0,NA,NA,0,178.5189,707.8029,NA,NA,769.8961
"2157","V333602",3171,"V333602_L3446_1_P.jpg","merged","L3446",TRUE,3608.5676,457.6047,0,0,0,0,0,0,1,NA,0,7,7,17,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,761.0099
"2158","V333604",3172,"V333604_L3448_1_P.jpg","merged","L3448",TRUE,NA,NA,0,0,0,0,0,0,1,138.2932,0,0,0,0,0,4,NA,0,NA,NA,0,NA,227.0705,306.2352,101.9117,759.0059
"2159","V333605",3173,"V333605_L3449_1_P.jpg","merged","L3449",TRUE,3705.1596,402.0501,1,58.18075,0,0,0,0,1,64.56005,0,10,0,17,13,6,138.5208,0,NA,NA,0,214.4015,513.2563,572.4963,125.6344,741.3393
"2160","V333606",3175,"V333606_L3450_1_P.jpg","merged","L3450",TRUE,NA,464.7253,0,0,0,0,0,0,1,93.5094,0,0,0,0,15,5,158.2403,0,NA,NA,0,283.196,322.8932,378.9934,129.6919,737.0129
"2161","V333607",3176,"V333607_L3451_1_P.jpg","merged","L3451",TRUE,3957.4706,516.7926,0,0,0,0,0,0,0,0,0,0,0,16,13,5,88.0909,0,NA,NA,0,NA,466.236,660.2424,98.7927,758.0712
"2162","V333609",3177,"V333609_L3453_1_P.jpg","merged","L3453",TRUE,3009.9585,411.2599,0,0,0,0,0,0,1,82.5409,0,0,0,0,0,5,141.5097,0,NA,NA,0,NA,573.0079,393.103,171.2104,757.0588
"2163","V333610",3178,"V333610_L3454_1_P.jpg","merged","L3454",TRUE,1525.9655,NA,0,0,0,1,39.25875,0,1,31.5357,0,0,0,0,0,5,NA,0,NA,NA,0,NA,192.9819,NA,NA,760.0132
"2164","V333611",3180,"V333611_L3455_1_P.jpg","merged","L3455",TRUE,NA,535.0653,0,0,0,0,0,0,0,0,0,10,9,17,0,0,120.0375,2,343.3133,NA,0,799.7462,NA,NA,NA,747.2168
"2165","V333613",3182,"V333613_L3457_1_P.jpg","merged","L3457",TRUE,NA,561.0968,0,0,0,0,0,0,1,133.7946,0,12,8,17,14,4,99.0454,2,319.1442,381.3896,0,789.6898,612.4704,640.7722,NA,758.1458
"2166","V333614",3183,"V333614_L3458_1_P.jpg","merged","L3458",TRUE,NA,503.8472,0,0,0,1,258.0698,0,1,113.2078,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,773.8953
"2167","V333616",3184,"V333616_L3460_1_P.jpg","merged","L3460",TRUE,1560.9331,188.2282,0,0,0,0,0,0,1,66.5733,0,8,9,18,14,5,39.2938,0,NA,NA,0,NA,172.4181,160.1624,44.7214,772.5827
"2168","V333617",3185,"V333617_L3461_1_P.jpg","merged","L3461",TRUE,4330.8198,521.6051,0,0,0,0,0,0,1,144.4991,0,9,10,17,0,6,144.4991,0,NA,NA,0,228.0351,647.2218,NA,252.6341,797.0044
"2169","V333619",3186,"V333619_L3462_1_P.jpg","merged","L3462",TRUE,4996.578,488.0704,0,0,0,0,0,0,1,91.1957,0,9,0,17,0,4,144,0,NA,NA,0,161.7567,316.2847,NA,213.8411,745.4639
"2170","V333620",3188,"V333620_L3464_1_P.jpg","merged","L3464",TRUE,NA,365.8118,0,0,0,0,0,0,1,74.0945,0,0,0,0,0,6,78.0577,0,NA,NA,0,NA,NA,NA,NA,802.7117
"2171","V333621",3189,"V333621_L3465_1_P.jpg","merged","L3465",TRUE,NA,654.4567,0,0,0,0,0,0,1,150.3064,0,12,12,17,13,5,242.157,0,NA,NA,0,203.8431,NA,NA,NA,795.3666
"2172","V333624",3190,"V333624_L3468_1_P.jpg","merged","L3468",TRUE,3802.4182,503.5484,0,0,0,0,0,0,1,114.5426,0,0,8,16,13,5,180,0,NA,NA,0,239.7332,583.8493,583.5615,150.7846,765.4646
"2173","V333625",3191,"V333625_L3469_1_P.jpg","merged","L3469",TRUE,3337.652,409.2088,0,0,0,0,0,0,1,104.0096,0,9,0,17,12,4,105,0,NA,NA,0,337.0831,343.0641,549.4261,114.9826,762.4546
"2174","V333626",3192,"V333626_L3470_1_P.jpg","merged","L3470",TRUE,NA,469.624,1,108.706,0,0,0,0,0,0,0,0,0,0,17,5,111.6468,0,NA,NA,0,193.145,555.8507,447.7946,NA,657.3218
"2175","V333627",3193,"V333627_L3471_1_P.jpg","merged","L3471",TRUE,NA,398.0948,0,0,0,0,0,0,1,75.4718,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,444.2882,475.3946,82.0731,801.768
"2176","V333628",3194,"V333628_L3472_1_C.jpg","merged","L3472",TRUE,NA,608.1641,0,0,0,0,0,0,1,87.8237,0,9,0,0,0,NA,141.8908,0,NA,NA,0,235.5525,542.1042,483.3725,142.9021,648.4443
"2177","V333631",3195,"V333631_L3475_1_P.jpg","merged","L3475",TRUE,3744.3077,428.6361,0,0,0,0,0,0,1,130.292,0,10,8,18,11,4,226.2742,0,NA,NA,0,182.8223,392.2448,456.228,152.3155,764.0105
"2178","V333632",3196,"V333632_L3476_1_P.jpg","merged","L3476",TRUE,NA,490.9039,0,0,0,0,0,0,1,135.665,0,10,8,18,0,2,NA,0,NA,NA,0,NA,NA,NA,NA,711.057
"2179","V333634",3197,"V333634_L3478_1_P.jpg","merged","L3478",TRUE,4302.9237,530.8711,0,0,0,1,283.5207,0,1,115.1694,0,8,8,18,13,6,128.9961,2,373.9733,NA,0,867.6958,672.0119,565.9258,138.1593,752.0957
"2180","V333635",3198,"V333635_L3479_1_P.jpg","merged","L3479",TRUE,NA,576.6621,0,0,0,1,272.2646,0,1,144.4991,0,0,0,0,0,4,128,0,NA,NA,0,NA,602.9925,646.5787,NA,766.1018
"2181","V333637",3199,"V333637_L3481_1_P.jpg","merged","L3481",TRUE,NA,78.9677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,572.6308,371.9032,162.3607,757.9261
"2182","V333639",3200,"V333639_L3483_1_P.jpg","merged","L3483",TRUE,3351.9238,376.9477,0,0,0,0,0,0,1,117.1537,0,7,0,17,12,5,108.1665,2,291.0464,NA,0,413.9783,461.6492,363.2478,132.3065,764.8529
"2183","V333641",3201,"V333641_L3485_1_P.jpg","merged","L3485",TRUE,2847.174,324.0382,0,0,0,0,0,0,1,NA,0,0,0,0,0,3,132,0,NA,NA,0,NA,406.0542,369.3887,88.3629,779.333
"2184","V333643",3202,"V333643_L3487_1_P.jpg","merged","L3487",TRUE,4555.6207,530.7603,0,0,0,1,317.2381,0,1,134.1641,0,9,7,17,13,5,181.1077,0,NA,NA,0,258.2402,433.3682,NA,NA,776.2577
"2185","V333646",3203,"V333646_L3490_1_P.jpg","merged","L3490",TRUE,3390.2602,NA,0,0,0,0,0,0,1,59.397,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,523.79,304.245,96.0469,703.4408
"2186","V333647",3204,"V333647_L3491_1_P.jpg","merged","L3491",TRUE,1471.3581,187.0937,0,0,0,0,0,0,1,42.9365,0,0,0,18,14,3,72.111,0,NA,NA,0,NA,120.5688,168.8076,38.6666,782.2032
"2187","V333648",3205,"V333648_L3492_1_P.jpg","merged","L3492",TRUE,1787.7024,220.3102,0,0,0,0,0,0,1,52.345,0,0,0,15,13,4,52.1536,0,NA,NA,0,NA,239.7082,234.8872,76.9675,792.0404
"2188","V333651",3206,"V333651_L3495_1_P.jpg","merged","L3495",TRUE,4471.3504,572.3713,0,0,0,0,0,0,1,48.1664,0,0,0,18,11,5,178.8854,0,NA,NA,0,NA,606.2343,597.0059,93.0376,758.6514
"2189","V333654",3208,"V333654_L3498_1_P.jpg","merged","L3498",TRUE,3952.9736,533.9318,1,61.6117,0,1,127.9062,0,1,79.6241,0,0,8,17,0,0,NA,2,NA,NA,0,756.2433,NA,NA,140.5133,688.1046
"2190","V333655",3210,"V333655_L3499_1_P.jpg","merged","L3499",TRUE,NA,517.2045,0,0,0,0,0,0,1,NA,0,0,0,0,12,NA,NA,0,NA,NA,0,NA,NA,NA,NA,774.3546
"2191","V333656",3211,"V333656_L3500_1_P.jpg","merged","L3500",TRUE,NA,NA,0,0,0,0,0,0,1,41.23105,0,0,0,0,0,5,112.641,0,NA,NA,0,188.0425,582.3264,NA,152.0526,703.022
"2192","V333659",3213,"V333659_L3503_1_P.jpg","merged","L3503",TRUE,4248.3126,527.2525,0,0,0,0,0,0,1,100.3195,0,7,6,16,13,6,122.3765,0,NA,NA,0,NA,309.8903,490.2408,169.9412,775.7629
"2193","V333660",3214,"V333660_L3504_1_P.jpg","merged","L3504",TRUE,2293.4014,NA,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,715.2342
"2194","V333661",3215,"V333661_L3505_1_P.jpg","merged","L3505",TRUE,3611.0586,443.8318,0,0,0,0,0,0,1,104.9952,0,8,0,16,12,5,102.8397,0,NA,NA,0,60.531,464.2241,365.1411,180,776.9891
"2195","V333662",3216,"V333662_L3506_1_P.jpg","merged","L3506",TRUE,2126.9154,NA,0,0,0,0,0,0,1,36.0555,0,0,0,17,0,5,NA,0,NA,NA,0,NA,209.6187,228.7794,NA,836.6911
"2196","V333663",3217,"V333663_L3507_1_P.jpg","merged","L3507",TRUE,NA,512.3151,0,0,0,0,0,0,1,112.2854,0,9,7,19,12,5,160.1999,0,NA,NA,0,NA,436,531.3982,NA,825.3969
"2197","V333664",3218,"V333664_L3508_1_P.jpg","merged","L3508",TRUE,5116.4382,631.4645,0,0,0,0,0,0,1,139.1402,0,8,9,0,0,6,186.2901,2,362.4803,NA,0,912.7102,800.6397,612.7316,NA,814.6263
"2198","V333665",3219,"V333665_L3509_1_P.jpg","merged","L3509",TRUE,3948.0935,NA,0,0,0,1,250.8007,0,1,NA,0,0,0,0,0,6,156,2,310.7571,265.3771,0,578.16,445.9114,553.3679,172.154,811.0882
"2199","V333666",3220,"V333666_L3510_1_P.jpg","merged","L3510",TRUE,4775.9481,466.5552,0,0,0,0,0,0,1,120,0,0,0,17,0,6,125.6025,0,NA,NA,0,NA,592.1216,1005.8708,128.0625,816.0098
"2200","V333668",3221,"V333668_L3512_1_P.jpg","merged","L3512",TRUE,2614.1639,343.8887,0,0,0,0,0,0,1,123.1463,0,10,8,18,12,6,81.939,0,NA,NA,0,83.5703,354.5716,330.1636,93.0484,831.0487
"2201","V333669",3222,"V333669_L3513_1_P.jpg","merged","L3513",TRUE,5101.3586,629.0723,1,160.798,0,1,308.519,0,1,132.9662,0,0,0,15,10,6,152.8398,0,NA,NA,0,342.3449,624.0641,639.85,223.8928,824.786
"2202","V333671",3223,"V333671_L3515_1_P.jpg","merged","L3515",TRUE,NA,569.4677,1,167.9047,0,0,0,0,1,131.5751,0,9,0,18,12,6,159.2482,0,NA,NA,0,230.2347,595.7852,607.2759,NA,834.7646
"2203","V333673",3224,"V333673_L3517_1_P.jpg","merged","L3517",TRUE,NA,474.6853,0,0,0,0,0,0,1,101.5135,0,0,0,0,14,4,184.5671,0,NA,NA,0,152.9706,468.855,439.9784,107.2054,830.87
"2204","V333674",3225,"V333674_L3518_1_P.jpg","merged","L3518",TRUE,NA,441.5297,0,0,0,1,64.1249,0,1,NA,0,0,0,0,13,6,115.1694,0,NA,NA,0,190.8298,488.1475,534.4006,146.697,724.8945
"2205","V333675",3226,"V333675_L3519_1_P.jpg","merged","L3519",TRUE,NA,443.0403,0,0,0,0,0,0,1,78.0577,0,0,0,16,0,NA,NA,0,NA,NA,0,NA,NA,NA,187.1096,706.785
"2206","V333676",3227,"V333676_L3520_1_P.jpg","merged","L3520",TRUE,NA,459.7222,0,0,0,0,0,0,1,120.1499,0,9,6,16,0,5,103.097,0,NA,NA,0,NA,472.8689,NA,196.5401,726.6196
"2207","V333677",3228,"V333677_L3521_1_P.jpg","merged","L3521",TRUE,3166.7075,365.482,0,0,0,0,0,0,1,92.4175,0,7,5,18,14,5,77.1298,0,NA,NA,0,NA,412.6063,308.7815,144.8102,705.1021
"2208","V333679",3229,"V333679_L3523_1_P.jpg","merged","L3523",TRUE,NA,528.8088,0,0,0,0,0,0,1,45.12205,0,0,0,0,0,0,NA,2,337.5204,306.6203,0,699.7142,483.2556,NA,NA,718.0975
"2209","V333680",3231,"V333680_L3524_1_P.jpg","merged","L3524",TRUE,4903.801,NA,0,0,0,0,0,0,1,120,0,0,0,17,14,5,196,0,NA,NA,0,NA,593.6329,484.0661,189.7367,705.3737
"2210","V333683",3232,"V333683_L3528_1_P.jpg","merged","L3528",TRUE,NA,399.9866,0,0,0,0,0,0,1,117.3456,0,0,0,0,13,5,96.421,0,NA,NA,0,146.2942,415.3131,312.2595,147,715.7437
"2211","V333684",3233,"V333684_L3529_1_P.jpg","merged","L3529",TRUE,NA,558.5402,0,0,0,1,262.3928,0,1,109.0367,0,8,9,17,0,NA,NA,0,NA,NA,0,NA,NA,611.8309,NA,661.9675
"2212","V333690",3234,"V333690_L3535_1_P.jpg","merged","L3535",TRUE,3506.1184,416.2571,0,0,0,0,0,0,1,81.6088,0,0,0,15,0,4,61.1882,0,NA,NA,0,126.0357,NA,507.142,160.9969,721.5982
"2213","V333691",3235,"V333691_L3536_1_P.jpg","merged","L3536",TRUE,NA,366.8101,0,0,0,0,0,0,1,86.3481,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,328.9073,363.7857,NA,662.9057
"2214","V333692",3236,"V333692_L3537_1_P.jpg","merged","L3537",TRUE,NA,316.2561,0,0,0,0,0,0,1,87.818,0,0,0,0,0,5,119.0798,2,224.9,212.0094,0,381.0354,339.5114,290.9983,NA,675.8521
"2215","V333693",3237,"V333693_L3538_1_P.jpg","merged","L3538",TRUE,NA,430.4937,0,0,0,0,0,0,1,115.9181,0,0,0,17,13,5,123.3288,0,NA,NA,0,134.1641,478.4318,324.7214,NA,726.5762
"2216","V333694",3238,"V333694_L3539_1_P.jpg","merged","L3539",TRUE,3516.9532,NA,0,0,0,1,180.7097,0,1,68.1175,0,0,0,0,0,5,NA,0,NA,NA,0,144.4991,412,386.4298,137.9275,722.4071
"2217","V333695",3239,"V333695_L3540_1_P.jpg","merged","L3540",TRUE,3288.3339,382.1138,0,0,0,0,0,0,1,98.0867,0,0,0,17,13,5,97.719,0,NA,NA,0,NA,462.1266,407.0393,112.0893,663.7123
"2218","V333696",3240,"V333696_L3541_1_P.jpg","merged","L3541",TRUE,3146.9371,383.1724,0,0,0,1,208.9258,0,1,123.3288,0,9,8,17,12,4,115.9181,0,NA,NA,0,NA,432.6662,338.7743,NA,676.1723
"2219","V333698",3241,"V333698_L3544_1_P.jpg","merged","L3544",TRUE,3051.0133,391.2283,0,0,0,1,270.15,0,1,91.2414,0,8,8,17,13,5,119.4362,0,NA,NA,0,NA,299.5497,NA,85.9069,678.1062
"2220","V333699",3242,"V333699_L3545_1_P.jpg","merged","L3545",TRUE,2716.483,305.0464,0,0,0,0,0,0,1,81.939,0,0,0,17,14,4,104.69,0,NA,NA,0,NA,394.2436,313.356,69.6563,722.8969
"2221","V333700",3243,"V333700_L3546_1_P.jpg","merged","L3546",TRUE,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,4,105.3423,0,NA,NA,0,255.2822,472.6309,NA,NA,677.0502
"2222","V333701",3244,"V333701_L3547_1_P.jpg","merged","L3547",TRUE,3696.5369,472.6564,0,0,0,0,0,0,1,78,0,8,7,17,11,4,104.3552,0,NA,NA,0,174.6454,423.0106,410.1122,131.727,655.9855
"2223","V333702",3245,"V333702_L3548_1_P.jpg","merged","L3548",TRUE,NA,NA,0,0,0,0,0,0,1,84.4808,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,621.5867,448.8786,NA,667.8218
"2224","V333704",3246,"V333704_L3550_1_P.jpg","merged","L3550",TRUE,1990.5135,257.4671,0,0,0,0,0,0,0,0,0,0,0,17,12,4,42.19,0,NA,NA,0,NA,286.2516,271.3595,62.1289,674.3827
"2225","V333706",3248,"V333706_L3552_1_P.jpg","merged","L3552",TRUE,2340.2769,321.4332,0,0,0,0,0,0,1,61.6117,0,0,0,16,16,4,58.3095,0,NA,NA,0,NA,314.3501,263.6968,68.7314,674.8807
"2226","V333708",3249,"V333708_L3554_1_P.jpg","merged","L3554",TRUE,NA,387.9554,0,0,0,0,0,0,1,87.4643,0,7,0,0,12,5,84,2,252.4639,NA,0,466.623,449.2594,365.089,129.0349,691.251
"2227","V333709",3250,"V333709_L3555_1_P.jpg","merged","L3555",TRUE,NA,345.2695,0,0,0,0,0,0,0,0,0,0,0,17,13,4,70.7107,0,NA,NA,0,NA,365.9781,466.759,NA,669.582
"2228","V333710",3251,"V333710_L3556_1_P.jpg","merged","L3556",TRUE,2766.1968,362.9013,0,0,0,0,0,0,1,79.2023,0,6,6,17,0,2,117.0385,0,NA,NA,0,NA,365.089,347.2362,105.385,666.4323
"2229","V333711",3252,"V333711_L3557_1_P.jpg","merged","L3557",TRUE,4134.8973,NA,1,61.1882,1,1,64.4981,0,1,85.8836,0,0,0,0,0,6,96.0833,0,NA,NA,0,NA,718.1866,438.6342,104.69,667.6167
"2230","V333713",3253,"V333713_L3559_1_P.jpg","merged","L3559",TRUE,NA,282.3915,0,0,0,0,0,0,1,49.0306,0,8,7,0,14,6,70,0,NA,NA,0,74.6726,290.6613,229.1724,89.822,659.0964
"2231","V333714",3254,"V333714_L3560_1_P.jpg","merged","L3560",TRUE,NA,520.982,0,0,0,0,0,0,0,0,0,9,8,17,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,665.3751
"2232","V333715",3255,"V333715_L3561_1_P.jpg","merged","L3561",TRUE,NA,549.7579,0,0,0,0,0,0,1,118.6802,0,10,8,18,0,NA,108.0417,0,NA,NA,0,NA,593.075,NA,NA,673.1307
"2233","V333716",3256,"V333716_L3562_1_P.jpg","merged","L3562",TRUE,NA,599.1417,0,0,0,0,0,0,0,0,0,0,0,0,0,5,149.4523,0,NA,NA,0,NA,NA,NA,268.7452,687.3136
"2234","V333717",3257,"V333717_L3563_1_P.jpg","merged","L3563",TRUE,NA,NA,0,0,0,0,0,0,1,36.7696,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,657.3218
"2235","V333719",3258,"V333719_L3565_1_P.jpg","merged","L3565",TRUE,2687.4006,341.8569,0,0,0,0,0,0,1,64.2028,0,0,0,17,13,5,43.2666,0,NA,NA,0,NA,301.4963,306.2352,114.826,664.3493
"2236","V333723",3259,"V333723_L3569_1_P.jpg","merged","L3569",TRUE,NA,549.8725,0,NA,1,0,NA,1,0,NA,1,0,0,0,0,0,NA,2,315.0143,NA,0,792.142,630.457,437.7225,NA,664.5254
"2237","V333727",3260,"V333727_L3573_1_P.jpg","merged","L3573",TRUE,NA,509.5623,0,0,0,1,261.1972,0,1,108.074,0,8,7,0,15,5,136.0588,0,NA,NA,0,NA,622.0096,464.4308,173.6663,668.431
"2238","V333731",3261,"V333731_L3577_1_P.jpg","merged","L3577",TRUE,4769.8268,584.4662,0,0,0,0,0,0,1,121.062,0,0,0,18,11,5,120.3329,0,NA,NA,0,150.7846,454.5415,NA,208.0385,680.2941
"2239","V333734",3262,"V333734_L3580_1_P.jpg","merged","L3580",TRUE,NA,513.6876,0,0,0,0,0,0,0,0,0,0,0,0,0,5,137.4118,0,NA,NA,0,NA,NA,NA,166.331,588.5202
"2240","V333737",3263,"V333737_L3583_1_P.jpg","merged","L3583",TRUE,3108.54,381.2159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,597.2713
"2241","V333738",3264,"V333738_L3584_1_P.jpg","merged","L3584",TRUE,NA,295.3399,0,0,0,0,0,0,1,89.5819,0,8,8,18,0,NA,90.1359,0,NA,NA,0,NA,NA,NA,NA,586.721
"2242","V333744",3265,"V333744_L3590_1_P.jpg","merged","L3590",TRUE,NA,366.4727,0,0,0,0,0,0,1,85.9069,0,0,0,0,0,4,92.0272,0,NA,NA,0,154.2012,NA,429.8488,154.8709,580.056
"2243","V333745",3266,"V333745_L3591_1_P.jpg","merged","L3591",TRUE,3439.5535,444.1837,0,0,0,0,0,0,1,89.1964,0,8,8,16,14,5,79.2023,0,NA,NA,0,188.3083,596.4872,459.5095,115.4123,590.1771
"2244","V333752",3267,"V333752_L3598_1_P.jpg","merged","L3598",TRUE,NA,462.0042,0,0,0,0,0,0,1,46.1736,0,0,0,0,0,0,142.9405,0,NA,NA,0,NA,548.7149,NA,196.1224,596.8584
"2245","V333756",3269,"V333756_L3602_1_P.jpg","merged","L3602",TRUE,1587.7632,NA,0,0,0,1,167.0449,0,1,79.1202,0,8,7,16,13,4,46.0435,0,NA,NA,0,NA,220.1454,201.8019,62.1289,695.2697
"2246","V333757",3270,"V333757_L3603_1_P.jpg","merged","L3603",TRUE,NA,364.5041,0,0,0,0,0,0,1,31.3209,0,0,0,0,0,4,54.3323,0,NA,NA,0,NA,410.0793,324.4996,NA,685.9577
"2247","V333764",3272,"V333764_L3610_1_P.jpg","merged","L3610",TRUE,3180.3184,408.2759,0,0,0,0,0,0,1,81.6088,0,0,0,16,0,5,90.1998,0,NA,NA,0,NA,403.2183,344.1773,141.0319,684.9007
"2248","V333765",3273,"V333765_L3611_1_P.jpg","merged","L3611",TRUE,3361.6187,404.6732,0,0,0,0,0,0,1,97.4064,0,0,0,21,0,4,72.4431,0,NA,NA,0,NA,NA,NA,168.7602,692.6355
"2249","V333821",3274,"V333821_L3667_1_P.jpg","merged","L3667",TRUE,4132.4356,615.5836,0,0,0,0,0,0,1,62.6099,0,0,0,16,13,3,128.0625,0,NA,NA,0,NA,NA,NA,NA,709.3659
"2250","V333843",3275,"V333843_L3689_1_P.jpg","merged","L3689",TRUE,3000.6134,382.9484,0,0,0,0,0,0,1,82.9759,0,8,7,17,14,4,160.3808,0,NA,NA,0,NA,306,351.5252,66.6108,733.8481
"2251","V333844",3276,"V333844_L3690_1_P.jpg","merged","L3690",TRUE,NA,403.6644,0,0,0,0,0,0,1,95.2943,0,0,0,16,0,4,93.0484,0,NA,NA,0,NA,414.7059,NA,112.45,727.2139
