fish_id,measure,part_value,part_scale,has_multiple_values.x,cpart_value,cpart_scale,has_multiple_values.y,var_type,scale,absolute_diff,relative_diff,exceeds_threshold,multiple_measurements
V331309,MAF,2.333333333333333,729.3024,TRUE,0,722.0783,FALSE,count,725.6903500000001,2.333333333333333,4.638392418004238e-4,TRUE,TRUE
V331309,MPSP,0.6666666666666667,729.3024,TRUE,0,722.0783,FALSE,count,725.6903500000001,0.6666666666666667,1.3252549765726396e-4,TRUE,TRUE
V331348,ECT,354.3177,709.2256,FALSE,667.8563,735.3258,FALSE,continuous,722.2756999999999,313.53860000000003,0.434098225926748,TRUE,FALSE
V331348,CLE,358.8607,709.2256,FALSE,434.8977,735.3258,FALSE,continuous,722.2756999999999,76.03699999999998,0.10527420485003162,TRUE,FALSE
V331348,PMX,84.4808,709.2256,FALSE,147.187,735.3258,FALSE,continuous,722.2756999999999,62.70620000000001,0.08681754072579213,TRUE,FALSE
V331348,MCV,0,709.2256,FALSE,17,735.3258,FALSE,count,722.2756999999999,17,0.0033794001902602306,TRUE,FALSE
V331348,MAV,0,709.2256,FALSE,11,735.3258,FALSE,count,722.2756999999999,11,0.002186670711344855,TRUE,FALSE
V331348,MDF,0,709.2256,FALSE,9,735.3258,FALSE,count,722.2756999999999,9,0.0017890942183730633,TRUE,FALSE
V331348,MAF,0,709.2256,FALSE,7,735.3258,FALSE,count,722.2756999999999,7,0.0013915177254012715,TRUE,FALSE
V331348,MPT,4,709.2256,FALSE,5,735.3258,FALSE,count,722.2756999999999,1,1.987882464858959e-4,TRUE,FALSE
V331385,DS2,100.52306666666667,705.8668,TRUE,316.7665,702.9225,FALSE,continuous,704.39465,216.24343333333334,0.3069918735659525,TRUE,TRUE
V331385,ECT,335.0104,705.8668,FALSE,548.467,702.9225,FALSE,continuous,704.39465,213.45659999999998,0.30303552135156053,TRUE,FALSE
V331385,DS1,75.02593333333334,705.8668,TRUE,229.4559,702.9225,FALSE,continuous,704.39465,154.42996666666667,0.21923784723047893,TRUE,TRUE
V331385,DS3,44.72136666666667,705.8668,TRUE,123.6932,702.9225,FALSE,continuous,704.39465,78.97183333333334,0.11211305101952909,TRUE,TRUE
V331385,CLE,363.8901,705.8668,FALSE,429.5346,702.9225,FALSE,continuous,704.39465,65.6445,0.09319278617462526,TRUE,FALSE
V331385,MAV,0,705.8668,TRUE,12,702.9225,FALSE,count,704.39465,12,0.002385458957830751,TRUE,TRUE
V331385,MCV,5.666666666666666,705.8668,TRUE,16,702.9225,FALSE,count,704.39465,10.333333333333334,0.0020541452136875913,TRUE,TRUE
V331385,MAF,0,705.8668,TRUE,7,702.9225,FALSE,count,704.39465,7,0.0013915177254012715,TRUE,TRUE
V331385,MDF,2.666666666666667,705.8668,TRUE,8,702.9225,FALSE,count,704.39465,5.333333333333333,0.0010602039812581115,TRUE,TRUE
V331385,MPSP,0,705.8668,TRUE,2,702.9225,FALSE,count,704.39465,2,3.975764929717918e-4,TRUE,TRUE
V331385,MPT,5,705.8668,FALSE,6,702.9225,FALSE,count,704.39465,1,1.987882464858959e-4,TRUE,FALSE
V331391,ECT,304.777,683.2232,FALSE,372.65,688.3517,FALSE,continuous,685.78745,67.87299999999999,0.09897089834466931,TRUE,FALSE
V331391,MAV,13,683.2232,FALSE,0,688.3517,FALSE,count,685.78745,13,0.002584247204316647,TRUE,FALSE
V331433,MCV,17,661.8044,FALSE,0,645.1201,FALSE,count,653.46225,17,0.0033794001902602306,TRUE,FALSE
V331433,MAV,9,661.8044,FALSE,0,645.1201,FALSE,count,653.46225,9,0.0017890942183730633,TRUE,FALSE
V331433,MDF,9,661.8044,FALSE,0,645.1201,FALSE,count,653.46225,9,0.0017890942183730633,TRUE,FALSE
V331433,MAF,7,661.8044,FALSE,0,645.1201,FALSE,count,653.46225,7,0.0013915177254012715,TRUE,FALSE
V331433,MPT,6,661.8044,FALSE,0,645.1201,FALSE,count,653.46225,6,0.0011927294789153755,TRUE,FALSE
V331433,MPSP,2,661.8044,FALSE,0,645.1201,FALSE,count,653.46225,2,3.975764929717918e-4,TRUE,FALSE
V331441,CLE,422.8298,648.3124,FALSE,330.7204,635.2606,FALSE,continuous,641.7864999999999,92.1094,0.14352031399850262,TRUE,FALSE
V331459,CLE,524.2452,NA,FALSE,664.7255,690.6113,FALSE,continuous,690.6113,140.48030000000006,0.2034144242933761,TRUE,FALSE
V331459,DS3,0,696.1358,TRUE,135.4843,690.6113,FALSE,continuous,693.37355,135.4843,0.19539871401209347,TRUE,TRUE
V331459,MAF,3.5,696.1358,TRUE,0,690.6113,FALSE,count,693.37355,3.5,6.957588627006357e-4,TRUE,TRUE
V331489,DS3,109.4897,700.1371,FALSE,73.5391,682.4954,FALSE,continuous,691.3162500000001,35.950599999999994,0.05200311724192797,TRUE,FALSE
V331489,MCV,0,700.1371,FALSE,16,682.4954,FALSE,count,691.3162500000001,16,0.0031806119437743346,TRUE,FALSE
V331489,MAV,0,700.1371,FALSE,12,682.4954,FALSE,count,691.3162500000001,12,0.002385458957830751,TRUE,FALSE
V331502,MCV,18,693.4155,FALSE,0,684.7167,FALSE,count,689.0661,18,0.0035781884367461266,TRUE,FALSE
V331502,MAV,12,693.4155,FALSE,0,684.7167,FALSE,count,689.0661,12,0.002385458957830751,TRUE,FALSE
V331502,MPT,4,693.4155,FALSE,5,684.7167,FALSE,count,689.0661,1,1.987882464858959e-4,TRUE,FALSE
V331507,DS2,226.8127,572.7722,FALSE,0,689.8826,FALSE,continuous,631.3274,226.8127,0.3592631968769295,TRUE,FALSE
V331507,DS3,87.2067,572.7722,FALSE,0,689.8826,FALSE,continuous,631.3274,87.2067,0.1381322907892165,TRUE,FALSE
V331507,MPT,6,572.7722,FALSE,0,689.8826,FALSE,count,631.3274,6,0.0011927294789153755,TRUE,FALSE
V331514,DS3,144.1249,676.4983,FALSE,108.6646,677.4024,FALSE,continuous,676.95035,35.460300000000004,0.05238242361496675,TRUE,FALSE
V331514,MCV,17,676.4983,FALSE,0,677.4024,FALSE,count,676.95035,17,0.0033794001902602306,TRUE,FALSE
V331514,MAV,0,676.4983,FALSE,10,677.4024,FALSE,count,676.95035,10,0.0019878824648589593,TRUE,FALSE
V331514,MDF,8,676.4983,FALSE,0,677.4024,FALSE,count,676.95035,8,0.0015903059718871673,TRUE,FALSE
V331514,MAF,6,676.4983,FALSE,0,677.4024,FALSE,count,676.95035,6,0.0011927294789153755,TRUE,FALSE
V331532,MAV,0,667.869,FALSE,14,674.6733,FALSE,count,671.27115,14,0.002783035450802543,TRUE,FALSE
V331532,MDF,10,667.869,FALSE,8,674.6733,FALSE,count,671.27115,2,3.975764929717918e-4,TRUE,FALSE
V331532,MCV,17,667.869,FALSE,16,674.6733,FALSE,count,671.27115,1,1.987882464858959e-4,TRUE,FALSE
V331548,DS2,254.3108,701.0506,FALSE,0,690.3506,FALSE,continuous,695.7006,254.3108,0.3655463284062138,TRUE,FALSE
V331548,DS3,0,701.0506,FALSE,136.0588,690.3506,FALSE,continuous,695.7006,136.0588,0.19557091081997052,TRUE,FALSE
V331548,MCV,0,701.0506,FALSE,18,690.3506,FALSE,count,695.7006,18,0.0035781884367461266,TRUE,FALSE
V331548,MDF,0,701.0506,FALSE,8,690.3506,FALSE,count,695.7006,8,0.0015903059718871673,TRUE,FALSE
V331548,MAF,0,701.0506,FALSE,7,690.3506,FALSE,count,695.7006,7,0.0013915177254012715,TRUE,FALSE
V331644,DS3,79.2023,552.3993,FALSE,0,550.6042,FALSE,continuous,551.50175,79.2023,0.14361205562810997,TRUE,FALSE
V331644,MCV,18,552.3993,FALSE,0,550.6042,FALSE,count,551.50175,18,0.0035781884367461266,TRUE,FALSE
V331644,MAV,12,552.3993,FALSE,0,550.6042,FALSE,count,551.50175,12,0.002385458957830751,TRUE,FALSE
V331644,MDF,9,552.3993,FALSE,0,550.6042,FALSE,count,551.50175,9,0.0017890942183730633,TRUE,FALSE
V331644,MAF,6,552.3993,FALSE,0,550.6042,FALSE,count,551.50175,6,0.0011927294789153755,TRUE,FALSE
V331644,MPT,5,552.3993,FALSE,0,550.6042,FALSE,count,551.50175,5,9.939412324294797e-4,TRUE,FALSE
V331644,MPSP,2,552.3993,FALSE,0,550.6042,FALSE,count,551.50175,2,3.975764929717918e-4,TRUE,FALSE
V331682,DS2,0,564.0319,FALSE,212.9037,557.3545,FALSE,continuous,560.6931999999999,212.9037,0.37971514546636204,TRUE,FALSE
V331682,DS3,0,564.0319,FALSE,91.3017,557.3545,FALSE,continuous,560.6931999999999,91.3017,0.16283718083258367,TRUE,FALSE
V331682,MPSP,2,564.0319,FALSE,0,557.3545,FALSE,count,560.6931999999999,2,3.975764929717918e-4,TRUE,FALSE
V331693,DS2,0,684.4209,FALSE,349.285,689.6376,FALSE,continuous,687.02925,349.285,0.5083990237679109,TRUE,FALSE
V331693,DS3,153.1013,684.4209,FALSE,0,689.6376,FALSE,continuous,687.02925,153.1013,0.22284538831498077,TRUE,FALSE
V331693,MPSP,0,684.4209,FALSE,2,689.6376,FALSE,count,687.02925,2,3.975764929717918e-4,TRUE,FALSE
V331712,DS3,0,702.9225,FALSE,124.0202,687.5304,FALSE,continuous,695.22645,124.0202,0.17838820718055248,TRUE,FALSE
V331712,MCV,0,702.9225,FALSE,17,687.5304,FALSE,count,695.22645,17,0.0033794001902602306,TRUE,FALSE
V331712,MPSP,0,702.9225,FALSE,2,687.5304,FALSE,count,695.22645,2,3.975764929717918e-4,TRUE,FALSE
V331726,ECT,682.6302,680.2941,FALSE,475.4219,697.066,FALSE,continuous,688.6800499999999,207.20829999999995,0.3008774539062079,TRUE,FALSE
V331726,MPSP,0,680.2941,FALSE,2,697.066,FALSE,count,688.6800499999999,2,3.975764929717918e-4,TRUE,FALSE
V331752,DS2,265.9361,695.9095,FALSE,0,680.4234,FALSE,continuous,688.1664499999999,265.9361,0.38644153605570286,TRUE,FALSE
V331752,DS3,123.6932,695.9095,FALSE,0,680.4234,FALSE,continuous,688.1664499999999,123.6932,0.17974314208430245,TRUE,FALSE
V331752,MCV,17,695.9095,FALSE,0,680.4234,FALSE,count,688.1664499999999,17,0.0033794001902602306,TRUE,FALSE
V331752,MAV,11,695.9095,FALSE,0,680.4234,FALSE,count,688.1664499999999,11,0.002186670711344855,TRUE,FALSE
V331752,MDF,9,695.9095,FALSE,0,680.4234,FALSE,count,688.1664499999999,9,0.0017890942183730633,TRUE,FALSE
V331752,MAF,8,695.9095,FALSE,0,680.4234,FALSE,count,688.1664499999999,8,0.0015903059718871673,TRUE,FALSE
V331752,MPT,5,695.9095,FALSE,0,680.4234,FALSE,count,688.1664499999999,5,9.939412324294797e-4,TRUE,FALSE
V331752,MPSP,2,695.9095,FALSE,0,680.4234,FALSE,count,688.1664499999999,2,3.975764929717918e-4,TRUE,FALSE
V331854,CAV,603.2811,755.7566,FALSE,532.1104,730.3369,FALSE,continuous,743.04675,71.17070000000001,0.09578226403654953,TRUE,FALSE
V331854,MAV,0,755.7566,FALSE,14,730.3369,FALSE,count,743.04675,14,0.002783035450802543,TRUE,FALSE
V331854,MDF,0,755.7566,FALSE,7,730.3369,FALSE,count,743.04675,7,0.0013915177254012715,TRUE,FALSE
V331854,MAF,0,755.7566,FALSE,6,730.3369,FALSE,count,743.04675,6,0.0011927294789153755,TRUE,FALSE
V331854,MPSP,2,755.7566,FALSE,0,730.3369,FALSE,count,743.04675,2,3.975764929717918e-4,TRUE,FALSE
V331864,DS3,0,761.6101,FALSE,203.2142,760.9888,FALSE,continuous,761.29945,203.2142,0.26693070643883954,TRUE,FALSE
V331864,LPT,114.0395,761.6101,FALSE,164.7786,760.9888,FALSE,continuous,761.29945,50.73910000000001,0.06664801872640261,TRUE,FALSE
V331864,MAV,0,761.6101,FALSE,11,760.9888,FALSE,count,761.29945,11,0.002186670711344855,TRUE,FALSE
V331864,MAF,9,761.6101,FALSE,6,760.9888,FALSE,count,761.29945,3,5.963647394576877e-4,TRUE,FALSE
V331864,MDF,10,761.6101,FALSE,8,760.9888,FALSE,count,761.29945,2,3.975764929717918e-4,TRUE,FALSE
V331871,DS3,98.0816,756.9016,FALSE,0,755.145,FALSE,continuous,756.0233000000001,98.0816,0.1297335677352801,TRUE,FALSE
V331871,MCV,17,756.9016,FALSE,0,755.145,FALSE,count,756.0233000000001,17,0.0033794001902602306,TRUE,FALSE
V331871,MAV,12,756.9016,FALSE,0,755.145,FALSE,count,756.0233000000001,12,0.002385458957830751,TRUE,FALSE
V331871,MDF,9,756.9016,FALSE,0,755.145,FALSE,count,756.0233000000001,9,0.0017890942183730633,TRUE,FALSE
V331871,MAF,7,756.9016,FALSE,0,755.145,FALSE,count,756.0233000000001,7,0.0013915177254012715,TRUE,FALSE
V331871,MPT,6,756.9016,FALSE,0,755.145,FALSE,count,756.0233000000001,6,0.0011927294789153755,TRUE,FALSE
V331906,SL,3458.7931,663.7597,FALSE,3959.1049,668.3352,FALSE,continuous,666.04745,500.31179999999995,0.751165401203773,TRUE,FALSE
V331906,DS2,109.86925,668.1777,TRUE,299.8133,668.3352,FALSE,continuous,668.25645,189.94405000000003,0.28423825912941064,TRUE,TRUE
V331906,PSP.R,265.78615,668.1777,TRUE,345.5083,668.3352,FALSE,continuous,668.25645,79.72215,0.11929873628604708,TRUE,TRUE
V331906,TPG,675.01415,668.1777,TRUE,601.6644,668.3352,FALSE,continuous,668.25645,73.34974999999997,0.10976287621316633,TRUE,TRUE
V331906,CLE,421.07460000000003,664.9380666666666,TRUE,464.7236,668.3352,FALSE,continuous,666.6366333333333,43.648999999999944,0.06547644971405954,TRUE,TRUE
V331906,ECT,579.7396,661.10925,TRUE,536.8054,668.3352,FALSE,continuous,664.722225,42.93420000000003,0.06458968631596458,TRUE,TRUE
V331906,DS3,100.6934,668.1777,TRUE,141.5344,668.3352,FALSE,continuous,668.25645,40.84100000000001,0.06111575877793624,TRUE,TRUE
V331906,CAV,424.1891,668.1777,TRUE,463.4018,668.3352,FALSE,continuous,668.25645,39.212699999999984,0.05867911937101391,TRUE,TRUE
V331906,PSP.L,273.37865,668.1777,TRUE,308.9336,668.3352,FALSE,continuous,668.25645,35.55495000000002,0.053205547062059814,TRUE,TRUE
V331906,MCV,5.666666666666666,664.9380666666666,TRUE,17,668.3352,FALSE,count,666.6366333333333,11.333333333333334,0.0022529334601734874,TRUE,TRUE
V331906,MAV,9,664.9380666666666,TRUE,0,668.3352,FALSE,count,666.6366333333333,9,0.0017890942183730633,TRUE,TRUE
V331906,MAF,2.333333333333333,664.9380666666666,TRUE,8,668.3352,FALSE,count,666.6366333333333,5.666666666666667,0.0011264667300867437,TRUE,TRUE
V331906,MDF,3,664.9380666666666,TRUE,7,668.3352,FALSE,count,666.6366333333333,4,7.951529859435836e-4,TRUE,TRUE
V331906,MPSP,1.3333333333333333,664.9380666666666,TRUE,2,668.3352,FALSE,count,666.6366333333333,0.6666666666666667,1.3252549765726396e-4,TRUE,TRUE
V331906,MPT,3.3333333333333335,664.9380666666666,TRUE,4,668.3352,FALSE,count,666.6366333333333,0.6666666666666665,1.325254976572639e-4,TRUE,TRUE
V331934,SL,1342.7152,NA,FALSE,3810.5244,NA,FALSE,continuous,NA,2467.8091999999997,1,TRUE,FALSE
V331934,CAV,329.16455,657.4382,TRUE,530.982,NA,FALSE,continuous,657.4382,201.81744999999995,0.3069755453820601,TRUE,TRUE
V331934,DS2,75.8235,660.7397333333333,TRUE,0,661.4507,TRUE,continuous,661.0952166666666,75.8235,0.11469376587280809,TRUE,TRUE
V331934,LPT,49.3964,666.8433,FALSE,117.3456,661.4507,FALSE,continuous,664.1469999999999,67.9492,0.10231048246848967,TRUE,FALSE
V331934,PSP.L,183.22125,662.3905,TRUE,249.0181,661.4507,FALSE,continuous,661.9205999999999,65.79685,0.09940293443050423,TRUE,TRUE
V331934,DS1,60.271249999999995,660.7397333333333,TRUE,0,661.4507,TRUE,continuous,661.0952166666666,60.271249999999995,0.09116878852020131,TRUE,TRUE
V331934,CLE,335.40704999999997,662.3905,TRUE,390.2884,661.4507,FALSE,continuous,661.9205999999999,54.881350000000054,0.0829122858542249,TRUE,TRUE
V331934,PMX,159.67715,657.68795,TRUE,207.1521,661.4507,FALSE,continuous,659.5693249999999,47.47494999999998,0.07197871125980576,TRUE,TRUE
V331934,TPG,636,657.9377,FALSE,675.4865,661.4507,FALSE,continuous,659.6941999999999,39.48649999999998,0.05985576347343964,TRUE,FALSE
V331934,MCV,0,660.7397333333333,TRUE,9,661.4507,TRUE,count,661.0952166666666,9,0.0017890942183730633,TRUE,TRUE
V331934,MAF,0,660.7397333333333,TRUE,4,661.4507,TRUE,count,661.0952166666666,4,7.951529859435836e-4,TRUE,TRUE
V331934,MDF,0,660.7397333333333,TRUE,4,661.4507,TRUE,count,661.0952166666666,4,7.951529859435836e-4,TRUE,TRUE
V331934,MAV,3.75,660.7397333333333,TRUE,0,661.4507,TRUE,count,661.0952166666666,3.75,7.454559243221096e-4,TRUE,TRUE
V331934,MPT,2,662.14075,TRUE,2.5,661.4507,TRUE,count,661.795725,0.5,9.939412324294796e-5,TRUE,TRUE
V331977,MPSP,0,648.5623,FALSE,2,640.3788,FALSE,count,644.47055,2,3.975764929717918e-4,TRUE,FALSE
V331989,MCV,0,642.1472,FALSE,18,640.0625,FALSE,count,641.1048499999999,18,0.0035781884367461266,TRUE,FALSE
V331989,MAV,0,642.1472,FALSE,12,640.0625,FALSE,count,641.1048499999999,12,0.002385458957830751,TRUE,FALSE
V331989,MDF,0,642.1472,FALSE,8,640.0625,FALSE,count,641.1048499999999,8,0.0015903059718871673,TRUE,FALSE
V331989,MAF,0,642.1472,FALSE,6,640.0625,FALSE,count,641.1048499999999,6,0.0011927294789153755,TRUE,FALSE
V331989,MPT,0,642.1472,FALSE,4,640.0625,FALSE,count,641.1048499999999,4,7.951529859435836e-4,TRUE,FALSE
V332040,MPT,5,700.2607,FALSE,0,646.1114,TRUE,count,673.18605,5,9.939412324294797e-4,TRUE,TRUE
V332040,MAF,0,700.2607,FALSE,2.333333333333333,646.1114,TRUE,count,673.18605,2.333333333333333,4.638392418004238e-4,TRUE,TRUE
V332040,MDF,0,700.2607,FALSE,2.333333333333333,646.1114,TRUE,count,673.18605,2.333333333333333,4.638392418004238e-4,TRUE,TRUE
V332040,MPSP,2,700.2607,FALSE,0,646.1114,TRUE,count,673.18605,2,3.975764929717918e-4,TRUE,TRUE
V332071,DS1,0,639.3661,FALSE,104.3552,645.1116,FALSE,continuous,642.23885,104.3552,0.16248658890691525,TRUE,FALSE
V332071,ECT,363.743,639.3661,FALSE,318.6926,645.1116,FALSE,continuous,642.23885,45.05039999999997,0.07014586551405287,TRUE,FALSE
V332073,ECT,357.7555,657.0616,FALSE,444.6684,648.368,FALSE,continuous,652.7148,86.91290000000004,0.1331560123962258,TRUE,FALSE
V332073,CLE,405.7105,657.0616,FALSE,455.1505,648.368,FALSE,continuous,652.7148,49.44,0.07574517997753383,TRUE,FALSE
V332073,MCV,0,657.0616,FALSE,16,648.368,FALSE,count,652.7148,16,0.0031806119437743346,TRUE,FALSE
V332073,MAV,0,657.0616,FALSE,13,648.368,FALSE,count,652.7148,13,0.002584247204316647,TRUE,FALSE
V332073,MDF,0,657.0616,FALSE,10,648.368,FALSE,count,652.7148,10,0.0019878824648589593,TRUE,FALSE
V332073,MAF,0,657.0616,FALSE,8,648.368,FALSE,count,652.7148,8,0.0015903059718871673,TRUE,FALSE
V332073,MPT,0,657.0616,FALSE,5,648.368,FALSE,count,652.7148,5,9.939412324294797e-4,TRUE,FALSE
V332087,DS2,289.6135,653.7645,FALSE,0,655.332,FALSE,continuous,654.54825,289.6135,0.4424631797579475,TRUE,FALSE
V332087,DS3,156.3714,653.7645,FALSE,0,655.332,FALSE,continuous,654.54825,156.3714,0.23889972969907106,TRUE,FALSE
V332087,MCV,16,653.7645,FALSE,0,655.332,FALSE,count,654.54825,16,0.0031806119437743346,TRUE,FALSE
V332087,MAF,9,653.7645,FALSE,0,655.332,FALSE,count,654.54825,9,0.0017890942183730633,TRUE,FALSE
V332087,MDF,9,653.7645,FALSE,0,655.332,FALSE,count,654.54825,9,0.0017890942183730633,TRUE,FALSE
V332087,MPSP,0,653.7645,FALSE,2,655.332,FALSE,count,654.54825,2,3.975764929717918e-4,TRUE,FALSE
V332124,TPG,334.5923,692.6933,FALSE,648.3949,698.57,FALSE,continuous,695.63165,313.8026,0.45110454649382326,TRUE,FALSE
V332124,CLE,657.2184,692.6933,FALSE,571.4543,698.57,FALSE,continuous,695.63165,85.76409999999998,0.12328953117644946,TRUE,FALSE
V332124,ECT,644.236,692.6933,FALSE,578.3425,698.57,FALSE,continuous,695.63165,65.89350000000002,0.09472470092469198,TRUE,FALSE
V332124,PMX,270.1703,692.6933,FALSE,223.0336,698.57,FALSE,continuous,695.63165,47.13669999999999,0.06776100541141276,TRUE,FALSE
V332244,MCV,16,712.2837,FALSE,0,702.1026,FALSE,count,707.1931500000001,16,0.0031806119437743346,TRUE,FALSE
V332244,MAV,9,712.2837,FALSE,0,702.1026,FALSE,count,707.1931500000001,9,0.0017890942183730633,TRUE,FALSE
V332244,MDF,9,712.2837,FALSE,11,702.1026,FALSE,count,707.1931500000001,2,3.975764929717918e-4,TRUE,FALSE
V332244,MAF,7,712.2837,FALSE,8,702.1026,FALSE,count,707.1931500000001,1,1.987882464858959e-4,TRUE,FALSE
V332273,DS3,0,723.6221,FALSE,91.2414,702.756,FALSE,continuous,713.18905,91.2414,0.1279343814939391,TRUE,FALSE
V332273,MCV,17,723.6221,FALSE,0,702.756,FALSE,count,713.18905,17,0.0033794001902602306,TRUE,FALSE
V332273,MAV,10,723.6221,FALSE,0,702.756,FALSE,count,713.18905,10,0.0019878824648589593,TRUE,FALSE
V332390,TPG,477.9425,714.5103,FALSE,689.8956,723.8957,FALSE,continuous,719.203,211.95309999999995,0.2947055282027466,TRUE,FALSE
V332390,CAV,310.419,714.5103,FALSE,426.9698,723.8957,FALSE,continuous,719.203,116.55080000000004,0.16205549754380896,TRUE,FALSE
V332390,ECT,520.9472,714.5103,FALSE,442.0905,723.8957,FALSE,continuous,719.203,78.85669999999993,0.10964456488640889,TRUE,FALSE
V332390,PSP.L,315.6992,714.5103,FALSE,391.658,723.8957,FALSE,continuous,719.203,75.9588,0.10561524354041904,TRUE,FALSE
V332390,DS1,289.6981,714.5103,FALSE,252.2856,723.8957,FALSE,continuous,719.203,37.41250000000002,0.05201938812824755,TRUE,FALSE
V332390,MCV,0,714.5103,FALSE,19,723.8957,FALSE,count,719.203,19,0.0037769766832320226,TRUE,FALSE
V332390,MAF,0,714.5103,FALSE,9,723.8957,FALSE,count,719.203,9,0.0017890942183730633,TRUE,FALSE
V332390,MDF,0,714.5103,FALSE,7,723.8957,FALSE,count,719.203,7,0.0013915177254012715,TRUE,FALSE
V332423,MCV,17,700.6461,FALSE,0,714.0028,TRUE,count,707.3244500000001,17,0.0033794001902602306,TRUE,TRUE
V332423,MAV,11,700.6461,FALSE,0,714.0028,TRUE,count,707.3244500000001,11,0.002186670711344855,TRUE,TRUE
V332423,MAF,9,700.6461,FALSE,0,714.0028,TRUE,count,707.3244500000001,9,0.0017890942183730633,TRUE,TRUE
V332423,MDF,9,700.6461,FALSE,0,714.0028,TRUE,count,707.3244500000001,9,0.0017890942183730633,TRUE,TRUE
V332423,MPSP,2,700.6461,FALSE,1,714.0028,TRUE,count,707.3244500000001,1,1.987882464858959e-4,TRUE,TRUE
V332434,TPG,805.4316,720.7559,FALSE,856.0841,724.5412,FALSE,continuous,722.64855,50.65250000000003,0.07009285495694972,TRUE,FALSE
V332434,MAF,0,720.7559,FALSE,9,724.5412,FALSE,count,722.64855,9,0.0017890942183730633,TRUE,FALSE
V332434,MAV,11,720.7559,FALSE,12,724.5412,FALSE,count,722.64855,1,1.987882464858959e-4,TRUE,FALSE
V332479,TPG,887.0986,720.8994,FALSE,611.1105,720.9438,FALSE,continuous,720.9216,275.98810000000003,0.38282678726785274,TRUE,FALSE
V332479,ECT,720.2777,720.8994,FALSE,538.1004,720.9438,FALSE,continuous,720.9216,182.17729999999995,0.25270057104683774,TRUE,FALSE
V332479,MCV,18,720.8994,FALSE,0,720.9438,FALSE,count,720.9216,18,0.0035781884367461266,TRUE,FALSE
V332479,MDF,10,720.8994,FALSE,0,720.9438,FALSE,count,720.9216,10,0.0019878824648589593,TRUE,FALSE
V332479,MAF,9,720.8994,FALSE,0,720.9438,FALSE,count,720.9216,9,0.0017890942183730633,TRUE,FALSE
V332516,MCV,0,716.6484,FALSE,19,720.8994,FALSE,count,718.7739,19,0.0037769766832320226,TRUE,FALSE
V332516,MPT,0,716.6484,FALSE,5,720.8994,FALSE,count,718.7739,5,9.939412324294797e-4,TRUE,FALSE
V332554,DS2,0,698.5814,FALSE,378.3385,694.2334,FALSE,continuous,696.4074,378.3385,0.5432717975139264,TRUE,FALSE
V332554,DS1,0,698.5814,FALSE,260.2153,694.2334,FALSE,continuous,696.4074,260.2153,0.37365384112805233,TRUE,FALSE
V332554,DS3,0,698.5814,FALSE,141.3648,694.2334,FALSE,continuous,696.4074,141.3648,0.2029915247885074,TRUE,FALSE
V332554,MPT,0,698.5814,FALSE,5,694.2334,FALSE,count,696.4074,5,9.939412324294797e-4,TRUE,FALSE
V332554,MPSP,0,698.5814,FALSE,2,694.2334,FALSE,count,696.4074,2,3.975764929717918e-4,TRUE,FALSE
V332580,DS1,222.7285,725.6342,FALSE,0,727.1864,FALSE,continuous,726.4103,222.7285,0.3066152834011302,TRUE,FALSE
V332580,ECT,644.686,725.6342,FALSE,844.6064,727.1864,FALSE,continuous,726.4103,199.92039999999997,0.2752169125355188,TRUE,FALSE
V332580,PSP.L,707.3132,725.6342,FALSE,538.9174,727.1864,FALSE,continuous,726.4103,168.3958,0.23181912481141856,TRUE,FALSE
V332580,CLE,662.4568,725.6342,FALSE,810.9057,727.1864,FALSE,continuous,726.4103,148.44889999999998,0.20435957474721927,TRUE,FALSE
V332580,MCV,0,725.6342,FALSE,18,727.1864,FALSE,count,726.4103,18,0.0035781884367461266,TRUE,FALSE
V332580,MAV,0,725.6342,FALSE,11,727.1864,FALSE,count,726.4103,11,0.002186670711344855,TRUE,FALSE
V332633,MCV,20,703.3776,FALSE,0,691.8092,FALSE,count,697.5934,20,0.003975764929717919,TRUE,FALSE
V332633,MAF,7,703.3776,FALSE,0,691.8092,FALSE,count,697.5934,7,0.0013915177254012715,TRUE,FALSE
V332633,MDF,7,703.3776,FALSE,0,691.8092,FALSE,count,697.5934,7,0.0013915177254012715,TRUE,FALSE
V332645,DS3,126.1428,685.0547,FALSE,0,696.5235,FALSE,continuous,690.7891,126.1428,0.1826068187815934,TRUE,FALSE
V332645,DS1,0,685.0547,FALSE,55.8032,696.5235,FALSE,continuous,690.7891,55.8032,0.08078181893721254,TRUE,FALSE
V332645,MAV,0,685.0547,FALSE,14,696.5235,FALSE,count,690.7891,14,0.002783035450802543,TRUE,FALSE
V332774,DS3,105.5462,764.9967,FALSE,55.5428,780.1128,TRUE,continuous,772.55475,50.0034,0.06472473310144038,TRUE,TRUE
V332774,MCV,0,764.9967,FALSE,8,780.1128,TRUE,count,772.55475,8,0.0015903059718871673,TRUE,TRUE
V332837,ECT,483.6238,770.6621,FALSE,415.8654,768.2109,FALSE,continuous,769.4365,67.7584,0.08806236771975334,TRUE,FALSE
V332837,CLE,543.3415,770.6621,FALSE,491.1395,768.2109,FALSE,continuous,769.4365,52.202,0.0678444550005101,TRUE,FALSE
V332843,CLE,485.4163,637.3853,FALSE,412.5736,648.0278,FALSE,continuous,642.70655,72.84269999999998,0.11333741658615426,TRUE,FALSE
